room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
9.1万円,"10,000円",無/1ヶ月,-/-,2010年8月(築14年),1K ( 洋室 6.6帖 ),-,22.2㎡,楽器不可、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、エレベーター、宅配ボックス、分譲賃貸、住まい探し特典あり、安心サポート1100円(月額)　解約予告1か月前　ドラム式洗濯機付　1年未満の解約で違約金2ヶ月、2年未満の解約で違約金1ヶ月,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：62,700円、24時間サポート：1,000円、契約事務手数料：5,500円",加入要保証会社利用料：　初回保証料：総賃料の50％～、引落手数料440円、更新時1．2万円／年,要,-,居住中,2024年05月 中旬,0132267-0176748,仲介,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/e46950671161b0eda5192eb02f4dbcf22a2c561b/
15.8万円,"5,000円",1ヶ月/1ヶ月,-/-,2024年3月(新築),1LDK,-,52.17㎡,角部屋、二人入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、都市ガス、メゾネット、フローリング、ロフト付き、洗濯機置場あり、照明器具付き、宅配ボックス、住まい探し特典あり,木造,-,2戸,-,2年間,-,"契約事務手数料：22,000円",加入要保証会社利用料：　保証人あり：総賃料の80％　継続保証料：12，000円／年　保証人なし：総賃料の100％　継続保証料：12，000円／年,要,-,-,2024年03月 下旬,3701129-0320898,仲介,2024/02/16,2024/03/20,https://www.homes.co.jp/chintai/room/db9f076f2dafb92c04eca2f8e3a3e9dbfeead9f2/
13.8万円,"5,000円",1ヶ月/1ヶ月,-/-,2024年3月(新築),"1LDK ( 洋室 5.1帖
リビングダイニングキッチン 9帖 )",-,43.47㎡,角部屋、二人入居可、家賃保証付き、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、TVモニタ付インターホン、エアコン、床下収納、シューズボックス、シューズインクローゼット、公営水道、都市ガス、下水、フローリング、専用庭、室内洗濯機置場、宅配ボックス、初期費用カード決済可、住まい探し特典あり、H durは東京都文京区根津2丁目に所在し、東京メトロ千代田線の根津駅が利用できる賃貸物件です。駐輪スペースや玄関収納としても利用可能な土間蔵が備わっております。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,木造,無,-,-,2年間,-,"契約事務手数料（初回のみ）：22,000円",加入要保証会社利用料：総賃料の80％～　保証人あり80％　保証人なし100％,要,-,未完成,2024年03月 下旬,0142200-0018575,仲介,2024/03/20,2024/03/20,https://www.homes.co.jp/chintai/room/957dd4fdfa61c76e98fdc7f2ecb6bdd2b5238df3/
15万円,"10,000円",1ヶ月/1.5ヶ月,-/-,2023年2月(築2年),"1LDK ( リビングダイニングキッチン 10.5帖
洋室 5.7帖 )",西,40.05㎡,角部屋、二人入居可、ガスコンロ設置済、コンロ三口、システムキッチン、カウンターキッチン、ディスポーザー、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、住まい探し特典あり,RC(鉄筋コンクリート),"近隣 (1台) 38,000円(税込) 物件からの距離200m",-,-,-,-,-,加入要保証会社利用料：初回保証料：総賃料×50％,要,管理員：日勤,居住中,2024年05月 下旬,0140144-0003733,仲介,2024/02/08,2024/03/17,https://www.homes.co.jp/chintai/room/ade16d84c933f9a6fe9a0acaf2e696087e143b3e/
14.5万円,"10,000円",1ヶ月/1ヶ月,-/-,2023年2月(築2年),"1LDK ( リビングダイニングキッチン 10.5帖
洋室 5.7帖 )",北西,40.05㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、ディスポーザー、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、シューズインクローゼット、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【半月分】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。（クレジットカード、入居ローン、など）■口座振替手数料 月額110円/ルームクリーニング費用借主負担（退去時）52866円/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),空無,29戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の50％（初回保証料）2年目以降は1万円/年（更新料）,要,管理員：巡回,居住中,2024年05月 下旬,0139205-0047250,仲介,2024/02/06,2024/03/17,https://www.homes.co.jp/chintai/room/51352cf289c28e3d0653422ec05409548125b275/
10.8万円,"5,500円",無/1ヶ月,-/-,2014年9月(築10年),1K ( 洋室 7.1帖 ),南西,22.28㎡,学生歓迎、保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、全室フローリング、駐輪場あり、初期費用カード決済可,木造,無,8戸,-,2年間,"16,500円","鍵交換費用：16,500円、室内清掃費用：41,800円、環境維持費/月：550円",加入要保証会社：その他保証会社利用料：保証人代行会社 プラザ賃貸管理保証賃貸保証料 100％保証人代行詳細 初回保証料月額総支払額の100％or120％年間保証料1万円,要,-,居住中,2024年04月 下旬,0147374-0028694,仲介,2024/03/14,2024/03/20,https://www.homes.co.jp/chintai/room/4b65027b32120a5df66a14bd224fd89d2ee0a59a/
12.5万円,"10,000円",無/1ヶ月,-/-,2021年1月(築4年),"1K ( キッチン 2帖
洋室 8.4帖 )",北西,30.14㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、全居室収納、クローゼット、シューズボックス、BS対応、光ファイバー、インターネット使用料無料、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、複層ガラス・複層サッシ、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、家賃・初期費用カード決済可、デザイナーズ、住まい探し特典あり、■都心部でのお部屋探しは賃貸専門店の【 御茶ノ水不動産スーペリアホーム 】にお任せ下さい。当社掲未掲載の他社様公開物件も含め、まとめてご案内を承っております。『オンライン内見』『社用車でのご案内』『現地でのお待合わせ』など、お客様のご都合に合わせて臨機応変に対応をさせていただいておりますのでお気軽にお問合せ、ご相談くださいませ。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円",利用可保証会社：その他保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,居住中,2024年04月 下旬,0132508-0094130,一般媒介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/ded719a4c0c454fbaa0bf8a9482279cd4acbf1bf/
8万円,"12,000円",無/1ヶ月,-/-,2020年12月(築4年),ワンルーム ( 洋室 10.1帖 ),西,21.36㎡,保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、洗面所独立、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、下水、フローリング、室内洗濯機置場、照明器具付き、駐輪場あり、初期費用カード決済可、住まい探し特典あり、契約金のお見積もりや室内写真のご希望など、ご質問・ご要望はお気軽にお問い合わせください。【初期費用の分割・クレジットカード決済可能です】　1年未満の短期解約違約金2ヶ月。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円、室内清掃費用：44,000円、24Hサポート：16,500円、害虫駆除：16,500円",加入要保証会社利用料：　初回保証料：総賃料等の50％　月額保証料：総賃料等の1．5％,要,-,居住中,2024年04月 中旬,0149633-0009900,仲介,2024/03/01,2024/03/18,https://www.homes.co.jp/chintai/room/994bee93a2dc1a1e25e17fb537b61734466d4d2c/
14万円,"15,000円",無/無,-/-,2020年12月(築4年),"1DK ( ダイニングキッチン 6帖
洋室 7.1帖 )",東,40.5㎡,角部屋、二人入居可、フリーレント1ヶ月（詳細はお問い合わせください）、家賃保証付き、保証人不要、IHコンロ、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、メゾネット、フローリング、室内洗濯機置場、宅配ボックス、初期費用カード決済可、分譲賃貸、住まい探し特典あり、PASEO白山？は東京都文京区白山2丁目に所在し、都営三田線の白山駅が利用できる賃貸物件です。浴室乾燥機が付いているので雨の日でも室内で洗濯物が干せて便利です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,RC(鉄筋コンクリート),無,28戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社利用料：初回：月額総家賃の50％～、,要,-,空家,相談,0144552-0010798,仲介,2024/03/13,2024/03/20,https://www.homes.co.jp/chintai/room/6917f09ecd352419c0b5337af91465172f87d96f/
9.5万円,"3,000円",1ヶ月/1.5ヶ月,-/-,2010年9月(築14年),"1K ( 洋室 9.4帖
キッチン 3.3帖 )",北東,30.41㎡,楽器不可、事務所不可、単身者限定、ルームシェア不可、即入居可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、浴室乾燥機、TVモニタ付インターホン、エアコン、床下収納、クローゼット、CATV、BS対応、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、駐輪場あり、住まい探し特典あり、オンライン内見対応可　お電話頂けると、お話が早く進みます。　めやす賃料￥102947(賃料、共益費、管理費、敷引金、礼金、更新料を含み、賃料等条件の改定がないものと仮定して4年間賃借した場合の1ヶ月当りの金額。)　　水商売・石油ストーブ（ファンヒーター含）・バイク不可　旭化成へーベルメゾン　退室時クリーニング費用借主負担（44000円）,ALC造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：44,000円、My Concier Club/2年分：15,000円",加入要保証会社利用料：　ＡＦＳ：初回保証料　月額支払額の50％・継続保証料20，000円／2年,要,-,空家,即時,0100459-0156692,一般媒介★,2024/03/16,2024/03/21,https://www.homes.co.jp/chintai/room/7a953ba23c1ee861e51cbd27a910178b4de624ee/
15.4万円,"6,600円",無/1ヶ月,-/-,2023年7月(築1年),"1LDK ( リビングダイニングキッチン 10.8帖
洋室 6.4帖 )",北東,40.12㎡,角部屋、二人入居可、ペット可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、浄水器・活水器、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、室内洗濯物干し、複層ガラス・複層サッシ、全室フローリング、エレベーター、宅配ボックス、家賃・初期費用カード決済可、住まい探し特典あり、2年毎の更新料不要/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/24時間サポート 月額330円/収納手数料 月額170円/浄水器カートリッジ代借主負担（使用時）/町会費 月額200円,RC(鉄筋コンクリート),"近隣 28,000円(税込) 物件からの距離331m",-,-,2年間,-,"鍵交換費用：3,300円、室内清掃費用：65,000円",加入要保証会社：ハウスリーブ保証会社利用料：25、000円（初回保証料）、月額賃料等の2.5％/月,要,-,居住中,2024年04月 中旬,0121804-0078583,仲介,2024/02/09,2024/03/19,https://www.homes.co.jp/chintai/room/b656e4c01d352dee9a9db16ee355bc257d583ab0/
9万円,-,1ヶ月/1ヶ月,-/-,2012年1月(築13年),"1K ( 洋室 6帖
キッチン )",東,22㎡,楽器不可、事務所不可、単身者限定、ルームシェア不可、IHコンロ、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、TVモニタ付インターホン、エアコン、クローゼット、公営水道、下水、オール電化、フローリング、室内洗濯機置場、駐車場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,SRC(鉄骨鉄筋コンクリート),"空有 33,000円(税込)",-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,賃貸中,2024年04月 中旬,0100459-0156781,一般媒介★,2024/03/17,2024/03/21,https://www.homes.co.jp/chintai/room/5ff42f82786d8fe3fec5e0251b75127c9ec1e8f5/
10.7万円,"10,000円",10.7万円/10.7万円,-/-,2014年3月(築11年),1K ( 洋室 7.2帖(5階) ),西,25.93㎡,ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、浴室乾燥・エアコン・温水洗浄便座付きＴＶモニター付オートロック・カードキーで防犯面強化！独立キッチンの為、食器棚や冷蔵庫の配置を確保！※保険料はお選びのプランによって異なります。※賃料支払い方法：夢なびVISAカードによるクレジット払い※退去時の室内クリーニング費用負担があります。,RC(鉄筋コンクリート),無,-,-,2年間,"107,000円","仲介手数料：117,700円、鍵交換費用：6,600円",加入要保証会社：その他保証会社利用料：アシストレント【初回】総支払額の50％（最低2万円）【月額】総支払額の1．5％（最低千円）,要,-,賃貸中,2024年04月 下旬,3705272-0003508,専任媒介,2024/03/03,2024/03/20,https://www.homes.co.jp/chintai/room/e371c2ef7c100c68678b42bf83c76ba5c94c1371/
10.5万円,"10,000円",10.5万円/10.5万円,-/-,2014年3月(築11年),1K ( 洋室 7.2帖(3階) ),西,25.93㎡,ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、バス・トイレ別、シャワー、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、全居室収納、クローゼット、CS対応、BS対応、光ファイバー、公営水道、都市ガス、出窓、室内洗濯機置場、エレベーター、宅配ボックス、耐震構造、駐輪場あり、浴室乾燥・エアコン・温水洗浄便座付きＴＶモニター付オートロック・カードキーで防犯面強化！独立キッチンの為、食器棚や冷蔵庫の配置を確保！※保険料はお選びのプランによって異なります。※賃料支払い方法：夢なびVISAカードによるクレジット払い※退去時の室内クリーニング費用負担があります。,RC(鉄筋コンクリート),無,-,-,2年間,"105,000円","仲介手数料：115,500円、鍵交換費用：6,600円",加入要保証会社：その他保証会社利用料：アシストレント【初回】総支払額の50％（最低2万円）【月額】総支払額の1．5％（最低千円）,要,-,賃貸中,2024年04月 中旬,3705272-0003509,専任媒介,2024/03/03,2024/03/20,https://www.homes.co.jp/chintai/room/619a13921b6f3049127faf81b15f128ecdaba96d/
12.4万円,"11,000円",無/1ヶ月,-/-,2013年7月(築11年),1K ( 洋室 8.7帖 ),-,26.97㎡,角部屋、楽器不可、事務所不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、住まい探し特典あり、口座振替手数料330円(月額)　◆オンライン契約等来店不要でご契約可能です。お気軽にご相談下さい。　◆海外審査相談可能　◆民泊・簡易宿泊での利用禁止　◆退去時精算手数料5500円は退去時請求。　◆短期解約違約金：1年未満家賃1ヶ月分,RC(鉄筋コンクリート),-,49戸,定期借家,2年間,新賃料の1ヶ月分,"鍵交換費用：16,500円、事務手数料：22,000円、退去時クリーンコート代：55,000円",加入要保証会社利用料：初回保証料：総賃料の100％　更新時：20，000円／年毎　初回保証料：総賃料の100％　更新時：20，000円／年毎,要,-,居住中,相談,0133155-0051160,仲介,2023/09/10,2024/03/21,https://www.homes.co.jp/chintai/room/14fc925303c5f836a54549c1d184d492366fb933/
11.1万円,"8,000円",1ヶ月/1ヶ月,-/-,2014年1月(築11年),"1K ( 洋室 6.5帖
キッチン 2.5帖 )",北西,26.62㎡,楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,空家,即時,0127175-0079557,代理★,2023/10/28,2024/03/21,https://www.homes.co.jp/chintai/room/be55bb6ce461fad7dfbbb6581cab0368b1d6e43c/
15.5万円,"10,000円",1ヶ月/1ヶ月,-/-,2013年11月(築11年),"1LDK ( リビングダイニングキッチン 11.2帖
洋室 6帖 )",東,45㎡,保証人不要、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、公営水道、下水、フローリング、バルコニー、エレベーター、宅配ボックス、初期費用カード決済可、住まい探し特典あり、セーフティ補償料640円(月額)　口座振替事務手数料110円(月額)　【仲介手数料(賃料の0.55ヶ月)　対象物件】-初期費用の分割・クレジットカード決済可能です！お気軽にご相談下さい。退去時クリーニング費48950円、エアコン清掃費11000円借主負担。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：55,000円",加入要保証会社利用料：　保証料：賃料等の50％（最低2万）、月額手数料：賃料等の1％（更新料無）,要,-,居住中,2024年04月 下旬,0151480-0015293,仲介,2024/03/08,2024/03/20,https://www.homes.co.jp/chintai/room/bf12edec4ce4d3aa4a7008ae109782438b07ffac/
11.3万円,"5,000円",1ヶ月/1ヶ月,-/-,2013年11月(築11年),"1K ( 洋室 8.3帖
キッチン 2.8帖 )",東,29.92㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、バス・トイレ別、追焚機能、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、フローリング、バルコニー、室内洗濯機置場、全室フローリング、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、住まい探し特典あり、こちらの物件は、来店不要対応物件です。チャットでの相談や、オンラインでの内見に対応しています。また、IT重説を取り入れておりますので、契約までも全て来店不要で完結出来ます。詳細はお問い合わせください。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：55,000円、口座振替事務手数料/月：110円、セーフティ補償料/月：640円",加入要保証会社：その他保証会社利用料：0.50ヶ月 初回総賃料50%　別途更新保証料あり,要,-,居住中,2024年06月 上旬,0105441-0170798,仲介,2024/02/28,2024/03/20,https://www.homes.co.jp/chintai/room/e2e321d5f317bef349d49fa2ddaf0f602eabf66d/
14.8万円,"10,000円",1ヶ月/1ヶ月,-/-,2013年11月(築11年),"1LDK ( リビングダイニングキッチン 11.1帖
洋室 6帖 )",東,43.12㎡,二人入居可、保証人不要、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、シューズボックス、CS対応、BS対応、インターネット対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、口座振替手数料：110円/月　セーフティ補償料：640円/月　鍵交換代：55000円　エアコン清掃費：11000円/台数　清掃費：46970円。,RC(鉄筋コンクリート),-,43戸,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：その他保証会社利用料：初回総賃料の50％　月額総賃料の1％,要,-,居住中,2024年05月 下旬,0145885-0026614,仲介,2024/02/21,2024/03/20,https://www.homes.co.jp/chintai/room/9403db9b0ec6ac7afca4298a859f4ff345c1309f/
14.5万円,"5,000円",1ヶ月/1ヶ月,-/-,2022年5月(築2年),"1LDK ( リビングダイニングキッチン 9.3帖
洋室 6.2帖
その他 5.3帖 )",南東,38.16㎡,二人入居可、保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、シューズボックス、光ファイバー、公営水道、都市ガス、下水、バルコニー、ロフト付き、室内洗濯機置場、宅配ボックス、駐輪場あり、初期費用カード決済可、デザイナーズ、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/室内清掃費用借主負担（退去時）/エアコン清掃費用借主負担（退去時）/敷地内禁煙,木造,"近隣 25,300円(税込) 物件からの距離235m",-,-,2年間,-,-,加入要保証会社：いえらぶパートナーズ保証会社利用料：月額賃料等の50％（初回保証料）、440円/月（口座振替手数料）、2年目以降は1.2万円/年,要,-,空家,2024年03月 下旬,0138546-0048154,仲介,2024/02/27,2024/03/19,https://www.homes.co.jp/chintai/room/638f9b17643768f6a6908b643da902c984b32c97/
15万円,"10,000円",1ヶ月/無,-/-,2022年2月(築3年),"1LDK ( リビングダイニングキッチン 8.8帖
洋室 4.4帖 )",南,35.51㎡,楽器相談可、ガスコンロ設置済、コンロ一口、システムキッチン、追焚機能、温水洗浄便座、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、シューズインクローゼット、CS対応、BS対応、インターネット対応、インターネット使用料無料、公営水道、フローリング、照明器具付き、室内洗濯物干し、エレベーター、宅配ボックス、駐輪場あり、【赤羽店周辺のお部屋探しはタウンハウジング赤羽店にお任せください】信用と実績の創業45周年！赤羽駅北改札東口徒歩3分のＬａｌａガーデン商店街沿いにございます。赤羽駅を中心に1都3県136店舗100，000件以上の情報量とお客様のニーズにお応えするお部屋探しはタウンハウジング赤羽店へ！！,RC(鉄筋コンクリート),無,46戸,-,2年間,新賃料の1ヶ月分,"エアコン清掃費：22,000円",加入要保証会社：その他保証会社利用料：エポスカード（レジデンシャルパートナーズ）　保証料：賃料等の50％(最低2万)、月額保証料：賃料等の1％(更新料無),要,-,居住中,2024年06月 上旬,0005009-0233828,仲介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/828d711a9f55ff8dccca7c97056283785b6f3ac0/
14万円,"10,000円",1ヶ月/無,-/-,2022年2月(築3年),"1DK ( ダイニングキッチン 7.8帖
洋室 4帖 )",西,34.57㎡,二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズインクローゼット、CS対応、BS対応、インターネット対応、インターネット使用料無料、公営水道、都市ガス、フローリング、室内洗濯機置場、照明器具付き、室内洗濯物干し、エレベーター、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、初期費用カード決済可、豊島区・文京区・板橋区・北区でのお部屋探しはタウンハウジング駒込店にお任せください。TEL03-3945-1881★短期違約金有★,RC(鉄筋コンクリート),-,46戸,-,2年間,新賃料の1ヶ月分,口座振替事務手数料/月：110円,加入要保証会社：その他保証会社利用料：エポスカード（レジデンシャルパートナーズ）　保証料：賃料等の50％(最低2万)、月額保証料：賃料等の1％(更新料無),要,-,居住中,2024年05月 上旬,0147374-0028728,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/0aa91a35710d04997ac96b92cd7340914b54d2a1/
