room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
15.7万円,"10,000円",1ヶ月/無,-/-,2015年6月(築9年),"1LDK ( 洋室 5.9帖
リビングダイニングキッチン 14.6帖 )",南,41.94㎡,二人入居可、ペット相談、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、公営水道、下水、フローリング、室内洗濯機置場、照明器具付き、宅配ボックス、駐輪場あり、住まい探し特典あり、エアコン清掃費：15000円（税別）/台　退去時　ペット：小型犬・猫　飼育時は敷金プラス1ヶ月　LANケーブルとルーターは別途ご用意いただきます,RC(鉄筋コンクリート),無,-,-,3年間,新賃料の1ヶ月分,"鍵交換費用：24,200円",加入要保証会社：エポスカード保証会社利用料：　50％,要,-,居住中,2024年03月 中旬,0128814-0220858,仲介,2024/03/08,2024/03/21,https://www.homes.co.jp/chintai/room/88cfe9e4de211ef0d36078681fd7cab4b0a0d1b4/
15万円,"10,000円",1ヶ月/1ヶ月,-/-,2010年11月(築14年),"2K ( 洋室 6.9帖
洋室 4帖 )",南東,34.03㎡,角部屋、二人入居可、ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、分譲賃貸、１年未満解約で違約金総賃料の１ヶ月分,RC(鉄筋コンクリート),-,-,-,-,新賃料の1ヶ月分,"室内清掃費用：60,500円、フレックス少額短期保険　2年間：20,000円、２４時間駆けつけサポート：16,500円",加入要保証会社利用料：初回４０％／年間１４，０００円,要,-,居住中,2024年04月 下旬,0146166-0001571,仲介,2024/03/09,2024/03/18,https://www.homes.co.jp/chintai/room/385a698df8b86d06cbe1673563fde908f0679c48/
9万円,"5,000円",1ヶ月/1ヶ月,-/-,2003年1月(築22年),ワンルーム ( 洋室 7.2帖 ),北東,23.52㎡,単身者限定、法人希望、学生歓迎、ペット不可、ルームシェア不可、保証人不要、IHコンロ、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、CATV、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、住まい探し特典あり、松あんしんサポート1100円(月額)　セキュリティ面は、オートロック・TVインターホンなどを設置しているので安全面でも優れております。不在時でも荷物を受け取ることができるため、時間調整の手間が省ける宅配ボックスが付いております。室内設備はネット使用料不要・CATV・エアコンなどが揃っているので、快適に過ごしやすいお部屋になります。こちらのお部屋で新しい生活を始めてみませんか。単身者限定物件で一人暮らしがしやす,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円、引越しムシゼロサービス：16,500円、消臭サービス：16,500円",加入要保証会社利用料：　初回契約時：50％、月額：1．5％,要,-,居住中,2024年04月 中旬,0148963-0046086,仲介,2024/02/26,2024/03/21,https://www.homes.co.jp/chintai/room/911cf2a9e0bb440b8700a157e5cb3da28d1bd624/
8.2万円,"5,000円",1ヶ月/無,-/-,2003年1月(築22年),ワンルーム ( 洋室 7.5帖 ),北西,22.5㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、ルームシェア不可、保証人不要、IHコンロ、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、BS対応、光ファイバー、インターネット使用料無料、公営水道、都市ガス、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、住まい探し特典あり、引越しムシゼロサービス16500円(入居時)/駐輪場使用料無料　除菌消臭代:16500円。駐輪場:有-無料。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：27,500円、24時間緊急対応料金：1,100円",加入要保証会社利用料：初回保証委託料:総賃料の50%、月次保証料:総賃料の1.5%,要,-,居住中,2024年04月 下旬,0147028-0172087,仲介,2024/02/26,2024/03/20,https://www.homes.co.jp/chintai/room/53d2f5769520c67bf9e2764feccd46cf4a8bb28e/
9万円,"10,000円",無/無,1ヶ月/1ヶ月（退去時）,2005年12月(築19年),1K,南西,20.31㎡,ペット可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、３０分以内のご返信を心掛けて出来る限りお待たせすることなく、お客様にとってストレスフリーな手続き進行、ご提案を行わせていただきます。手続き開始後のケアもしっかりと行わせていただきます。都弊社はサービス向上の一環として30分以内のご返信を心掛けております。改善点などお気軽にご相談下さい。,RC(鉄筋コンクリート),-,-,-,2年間,-,"鍵交換費用：22,000円、くらしーど24：16,500円",加入要保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,居住中,相談,0133711-0074581,仲介,2024/03/18,2024/03/19,https://www.homes.co.jp/chintai/room/ab96c109122fa230a4b222ed00f656d51ddae1f5/
10.1万円,"11,000円",無/1ヶ月,-/-,2003年2月(築22年),1K,-,22.07㎡,角部屋、ペット不可、保証人不要、ガスコンロ設置済、コンロ一口、システムキッチン、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、分譲賃貸、住まい探し特典あり、口座振替手数料330円(月額)　◆オンライン契約等来店不要でご契約可能です。お気軽にご相談下さい。　◆海外審査相談可能　◆民泊・簡易宿泊での利用禁止　◆退去時精算手数料5500円は退去時請求。　◆短期解約違約金：1年未満家賃1ヶ月分,SRC(鉄骨鉄筋コンクリート),-,-,定期借家,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円、事務手数料：22,000円、退去時クリーンコート代：55,000円",加入要保証会社利用料：初回保証料：総賃料の100％　更新時：20，000円／年毎　初回保証料：総賃料の100％　更新時：20，000円／年毎,要,管理員：巡回,居住中,相談,0111758-0104210,仲介,2024/01/13,2024/03/21,https://www.homes.co.jp/chintai/room/7d9ea55cebc24745ac07d791355cc30b38d843e4/
9.9万円,"11,000円",無/1ヶ月,-/-,2003年2月(築22年),1K,-,22.07㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ一口、システムキッチン、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、シャワー、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、住まい探し特典あり、口座振替手数料330円(月額)　◆オンライン契約等来店不要でご契約可能です。お気軽にご相談下さい。　◆海外審査相談可能　◆民泊・簡易宿泊での利用禁止　◆退去時精算手数料5500円は退去時請求。　◆短期解約違約金：1年未満家賃1ヶ月分,SRC(鉄骨鉄筋コンクリート),-,-,定期借家,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円、事務手数料：22,000円、退去時クリーンコート代：55,000円",加入要保証会社利用料：初回保証料：総賃料の100％　更新時：20，000円／年毎　初回保証料：総賃料の100％　更新時：20，000円／年毎,要,管理員：巡回,居住中,相談,0118217-0066000,仲介,2023/06/29,2024/03/21,https://www.homes.co.jp/chintai/room/dc3cc50668d1aebe1279ad35b628fc9946f0577d/
15万円,"10,000円",1ヶ月/1ヶ月,-/-,2011年1月(築14年),"1LDK ( 洋室 4.4帖
リビングダイニングキッチン 10.5帖 )",南西,37.17㎡,角部屋、楽器不可、事務所不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、カウンターキッチン、食器洗い乾燥機、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、クリーニング代借主負担/保証会社プラン複数あり/24時間サポート代:月額1835円（火災保険料込）/駐輪場要確認,SRC(鉄骨鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：27,500円、火災保険：1,835円",加入要保証会社利用料：初回保証料:総賃料の50% 月額保証料:総賃料の1%,要,-,居住中,2024年04月 中旬,0147649-0088941,仲介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/7ec00c6d1416114ad95b0e02206f047ce0cf2b36/
15.2万円,"11,000円",無/1.5ヶ月,-/-,2012年10月(築12年),"1LDK ( リビングダイニングキッチン 12.6帖
洋室 4.2帖 )",南西,41.93㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、BS対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、住まい探し特典あり、千代田線根津駅徒歩1分と都心へのアクセス良好です。物件周辺にはスーパー・コンビニもございますので、生活しやすい環境です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,仲介手数料：賃料1ヶ月分に対する110％,利用可保証会社：その他保証会社利用料：契約時総賃料の100%、更新料2万／年／その他/100%,不要,管理員：巡回,居住中,2024年04月 下旬,0105441-0171549,仲介,2024/03/17,2024/03/20,https://www.homes.co.jp/chintai/room/d1250a70818408612b7dbed53787a89512d6018b/
15.9万円,"11,000円",無/1.5ヶ月,-/-,2012年10月(築12年),"1LDK ( リビングダイニングキッチン 13.8帖
洋室 5.1帖 )",北東,46.11㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、オートロック、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください,RC(鉄筋コンクリート),"近隣 30,800円(税込) 物件からの距離93m",-,-,2年間,-,"室内清掃費用：49,500円",加入要保証会社：アールエムトラスト保証会社利用料：35、000円（初回保証料）、月額賃料等の1％＋800円/月、99円/月（口座振替手数料）,要,-,居住中,2024年04月 中旬,0138546-0048395,仲介,2024/03/04,2024/03/19,https://www.homes.co.jp/chintai/room/8db25815e931791f892a358a947c3c96c4231e30/
15万円,"11,000円",無/1.5ヶ月,-/-,2012年10月(築12年),"1LDK ( リビングダイニングキッチン 12.4帖
洋室 4.1帖 )",南西,40.94㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【半月分】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。（クレジットカード、入居ローン、など）■短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"室内清掃費用：49,500円",加入要保証会社：貸主指定会社保証会社利用料：35000円（初回保証料）月額保証料賃料等総額の1％＋800円,要,管理員：巡回,居住中,2024年04月 中旬,0139204-0046055,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/c13c846fa5a26421a29719ef3edb84627678b0f6/
16万円,"10,000円",1ヶ月/1.5ヶ月,-/-,2017年11月(築7年),"1LDK ( リビングダイニングキッチン 13.7帖
洋室 4帖 )",東,44.21㎡,角部屋、楽器不可、ペット不可、保証人不要、ガスコンロ設置済、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、セキュリティ会社加入済、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、BS対応、インターネット使用料無料、都市ガス、フローリング、バルコニー、室内洗濯機置場、複層ガラス・複層サッシ、エレベーター、駐輪場あり、初期費用カード決済可、施工会社：積水ハウス株式会社シャーメゾンライフＳＵＰＰＯＲＴ24（月額880円税込）へ別途加入要／諸費用及び、契約に要する費用は別途打合せ／※家具や車等は配置のイメージで賃貸物件に付属しておりません（家具家電付等の表示があるものを除く）。,RC(鉄筋コンクリート),無,27戸,-,24ヶ月間,新賃料の1ヶ月分,"仲介手数料：176,000円、鍵交換費用：24,200円、室内清掃費用：58,850円、シャーメゾンライフＳＵＰＰＯＲＴ24月額：880円",加入要保証会社：積水ハウス不動産パートナーズ保証会社利用料：【個人契約】初回契約事務手数料：33，000円（税込）、月額保証料：賃料等の2％,要,-,居住中,2024年04月 中旬,3703509-0002859,一般媒介,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/9498daf79269419386f9ce6f565458ac188dcc5e/
12.8万円,"10,000円",無/1ヶ月,1ヶ月/-,2007年6月(築17年),1K ( 洋室 10帖 ),-,32.03㎡,角部屋、楽器相談可、ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、分譲賃貸、住まい探し特典あり、ペット飼育時敷金1ヶ月追加(償却)。駐輪場有り(空き状況は都度要確認)。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円、24時間サポート：16,500円",加入要保証会社利用料：　初回保証料：総賃料の50％～,要,-,居住中,2024年04月 下旬,0148963-0047682,仲介,2024/03/08,2024/03/21,https://www.homes.co.jp/chintai/room/13071ca924f7cbda0f18c6b2016e7f8fb343e31d/
8万円,"5,000円",1ヶ月/1ヶ月,-/-,2008年3月(築17年),1K ( 洋室 7帖 ),東,21.1㎡,即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、初期費用カード決済可、住まい探し特典あり、住み替え応援キャンペーン対象物件【電話番号付きのお問い合わせ・電話問合せ限定】【仲介手数料9800円】　契約金カード払い・分割可能/家具家電付きプラン有　女性スタッフ対応可。　　退去時クリーニング費用実費,RC(鉄筋コンクリート),-,-,-,2年間,-,-,加入要保証会社利用料：　初回／総賃料50％、更新料／10000円,要,-,空家,即時,0126526-0058050,仲介,2024/03/07,2024/03/21,https://www.homes.co.jp/chintai/room/c47d9da6affabfa123234b74155e9948d2bff592/
9.7万円,"7,000円",無/無,-/-,2003年3月(築22年),1K ( 洋室 ),西,21.56㎡,ガスコンロ設置済、専用バス、専用トイレ、バス・トイレ別、浴室乾燥機、オートロック、エアコン、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、住まい探し特典あり,RC(鉄筋コンクリート),無,53戸,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：その他保証会社利用料：エポス,要,-,賃貸中,2024年05月 上旬,0121913-0353287,仲介,2024/03/19,2024/03/20,https://www.homes.co.jp/chintai/room/852b95984b56a6cd3aa23bef2f666de384113dd2/
10.3万円,"7,000円",無/無,-/-,2003年3月(築22年),1K ( 洋室 8.4帖 ),西,25.09㎡,楽器不可、事務所不可、ペット相談、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、住まい探し特典あり、解約予告2ヶ月前　短期解約違約金：1年未満解約で賃料の1ヶ月分　ペット：小型犬・猫いずれか1匹まで　飼育時は敷金プラス3ヶ月,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：　賃料＋管理費の50％～60％ 別途、月次保証料、口座振替手数料、更新保証料あり,要,-,居住中,2024年04月,0148963-0046300,仲介,2024/02/27,2024/03/21,https://www.homes.co.jp/chintai/room/cef8411a69cfb31364d9d0b0e4a510ddc1a18e6e/
9.1万円,"7,000円",無/無,-/-,2003年3月(築22年),1K ( 洋室 ),西,20.37㎡,即入居可、ガスコンロ設置済、専用バス、専用トイレ、バス・トイレ別、浴室乾燥機、オートロック、エアコン、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、住まい探し特典あり,RC(鉄筋コンクリート),無,53戸,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：その他保証会社利用料：エポス　要確認,要,-,空家,即時,0120694-0426114,仲介,2024/01/28,2024/03/20,https://www.homes.co.jp/chintai/room/0e5913bee18a370480c577ddbf055304d596c6fb/
7.6万円,"10,000円",無/無,1.5ヶ月/-,2003年5月(築21年),"1K ( 洋室 6帖(10階)
キッチン 2帖(10階) )",西,20.42㎡,角部屋、二人入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、分譲賃貸、・保証金⇒契約時償却・PIMサポートクラブ（2年間）⇒保険料16，000円（2年間）含む・法人契約⇒敷1・礼2に変更・更新料：新賃料の1ヵ月分・更新事務手数料：0．5ヵ月・短期解約違約金：1年未満で賃料1ヶ月分,SRC(鉄骨鉄筋コンクリート),-,64戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：賃料1ヶ月分に対する110％、鍵交換費：27,500円、ルームクリーニング費：44,000円、契約事務手数料：11,000円",加入要保証会社利用料：初回保証委託料は総賃料等の30％～　2年目以降1年毎に10，000円,要,管理員：巡回,居住中,相談,0111387-0018067,専任媒介,2024/02/24,2024/03/20,https://www.homes.co.jp/chintai/room/c0d393464cf576d8eb3065a98322fa1d486477f9/
5.15万円,"2,500円",無/1ヶ月,-/-,2011年1月(築14年),ワンルーム,-,9.45㎡,角部屋、即入居可、ガスコンロ設置済、専用トイレ、シャワー、温水洗浄便座、オートロック、エアコン、都市ガス、フローリング、室内洗濯機置場、駐輪場あり、初期費用カード決済可、短期解約違約金あり 1年未満賃料1ヶ月分相当,木造,-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：19,800円、クリーニング費用：44,000円",加入要保証会社利用料：賃料等の50％　年間保証料10000円,要,-,空家,即時,0113470-0143348,仲介,2024/03/01,2024/03/20,https://www.homes.co.jp/chintai/room/a7af04128e93b2bfe68e8d5e5addb5018c698690/
9.5万円,"10,000円",1ヶ月/1ヶ月,-/-,2014年3月(築11年),ワンルーム ( 洋室 9.8帖 ),南,25.33㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、都市ガス、フローリング、室内洗濯機置場、24時間換気システム、全室フローリング、天井高2.5m以上、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、デザイナーズ、住まい探し特典あり、オンライン相談可能・契約時もオンライン・郵送での非接触対応可能です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、駐輪場料金/月：330円、バイク置場料金/月：5,500円",加入要保証会社：その他保証会社利用料：0.40ヶ月 初回保証委託料：総賃料40％、月次保証料：総賃料1％,要,管理員：巡回,居住中,相談,0105441-0171555,仲介,2024/03/17,2024/03/20,https://www.homes.co.jp/chintai/room/2c6ffc7c60b658d0b9f00f2c55f34d78e9eaaa7a/
15.3万円,"12,000円",1ヶ月/1ヶ月,-/-,2014年3月(築11年),1LDK,-,41.54㎡,IHコンロ、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、駐輪場あり、デザイナーズ、セキュリティ面は、オートロック・TVインターホンなど充実しているので安心して生活できます。室内設備は浴室乾燥機・洗面所独立など豊富に揃っており、過ごしやすいお部屋になっております。共用部にはゴミ出し24時間OK・宅配ボックスなどが備わっておりとても充実しています。暑い日でも寒い日でも、エアコンのあるマンションなら安心です。周辺には、徒歩5分で利用できる駅があります。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：55,000円、エアコンクリーニング代（1台につき）：16,500円",加入要保証会社：エポスカード保証会社利用料：初回40％、月次1％,要,-,居住中,2024年05月 下旬,0146306-0002130,一般媒介,2024/03/18,2024/03/21,https://www.homes.co.jp/chintai/room/7e393358a3a9b4bb32636b1c9a12b39eff837504/
14万円,"5,000円",1ヶ月/1ヶ月,-/-,2014年1月(築11年),"1LDK ( リビングダイニングキッチン 11.8帖
洋室 5.4帖 )",北西,40.43㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、室内洗濯物干し、全室フローリング、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、オートロックやエレベーター、宅配ＢＯＸなど共用設備充実してます　光ファイバー対応　お風呂はゆとりの1416サイズ　浴室追焚き　浴室乾燥機　ガス3口システムキッチン　独立洗面台　当社がお申込み窓口です　お問い合わせ・諸条件のご相談などお気軽にどうぞ,鉄骨造,無,6戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：154,000円、鍵交換費用：11,000円、退去時クリーニング費用：60,500円、24時間サポート料：16,500円",加入要保証会社：Casa保証会社利用料：初回保証料：家賃等の60％　継続保証料：1年ごとに1万円,要,-,居住中,2024年04月 中旬,0131820-0018452,専任媒介,2024/01/29,2024/03/20,https://www.homes.co.jp/chintai/room/203fd2a39d23dacde2db63951d4b166618bf32ff/
14万円,"5,000円",1ヶ月/1ヶ月,-/-,2014年1月(築11年),"1LDK ( リビングダイニングキッチン 13.3帖
洋室 4.6帖 )",北東,40.39㎡,角部屋、楽器不可、二人入居可、ペット不可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、24時間換気システム、室内洗濯物干し、全室フローリング、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、初期費用クレジット決済できます。電動ホシ姫様完備で室内干しも楽々です。当社では旭化成ヘーベルメゾンを中心に、セキスイハイム・大和ハウス・パナホームなど各ハウスメーカーのキレイなお部屋を多数取り扱っております。新築・築浅物件などもございますので、お問い合わせ・諸条件のご相談などお気軽にどうぞ。,鉄骨造,無,6戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：154,000円、鍵交換費用：11,000円、退去時クリーニング費用：60,500円、24時間サポート料：16,500円",加入要保証会社：Ｃａｓａ保証会社利用料：初回保証料：家賃等の60％　継続保証料：1年ごとに1万円,要,-,居住中,2024年03月 下旬,0131820-0018587,専任媒介,2024/02/14,2024/03/20,https://www.homes.co.jp/chintai/room/bbe0ccaf996d131328ba0798f1d56fbfe8ffd67c/
