room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
19万円,"10,000円",1ヶ月/1ヶ月,-/-,2015年8月(築9年),"1LDK ( リビングダイニングキッチン 11.3帖
洋室 5.2帖 )",南,42.5㎡,角部屋、二人入居可、ペット可、保証人不要、即入居可、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、浴室乾燥機、洗面所独立、エアコン、床暖房、全居室収納、シューズボックス、光ファイバー、公営水道、下水、オール電化、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、エレベーター、宅配ボックス、駐車場あり、初期費用カード決済可、全室2面採光、分譲賃貸、住まい探し特典あり、再契約可/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/e-暮らしサポート 月額 3000円/室内清掃費用借主負担（退去時）/ペット飼育時、敷金積み増し1ヶ月,RC(鉄筋コンクリート),"空有 30,000円(税込)",61戸,定期借家,2年間,-,-,加入要保証会社：日本セーフティー保証会社利用料：月額賃料等の50％（初回保証料）、2年目以降は1万円/年,要,-,空家,即時,0138546-0047304,仲介,2024/02/05,2024/03/19,https://www.homes.co.jp/chintai/room/a53f7dd21deafacc7b34e3df417caa5a244e2cca/
15.9万円,"10,000円",1ヶ月/1.5ヶ月,-/-,2009年3月(築16年),"1LDK ( リビングダイニングキッチン 11.6帖
洋室 6.8帖 )",東,40.69㎡,二人入居可、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、複層ガラス・複層サッシ、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、家賃・初期費用カード決済可、デザイナーズ、住まい探し特典あり、■都心部でのお部屋探しは賃貸専門店の【 御茶ノ水不動産スーペリアホーム 】にお任せ下さい。当社掲未掲載の他社様公開物件も含め、まとめてご案内を承っております。『オンライン内見』『社用車でのご案内』『現地でのお待合わせ』など、お客様のご都合に合わせて臨機応変に対応をさせていただいておりますのでお気軽にお問合せ、ご相談くださいませ。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円",利用可保証会社：その他保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,空家,即時,0132508-0094125,一般媒介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/d9ee8585984e67eb37941238774f514a9fe6075b/
8万円,"6,000円",1ヶ月/1ヶ月,-/-,1997年3月(築28年),1K,南,22.11㎡,IHコンロ、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、宅配ボックス、駐輪場あり、初期費用カード決済可、近隣には生活に欠かせないお店などあり便利な立地です！,RC(鉄筋コンクリート),-,-,-,2年間,-,-,加入要保証会社利用料：契約時、月額賃料等総額の40％・年毎10000円,要,-,空家,相談,0108926-0107413,一般媒介,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/d0f725fd01d2234d2e394cdc9c64a6bb841e723c/
21.5万円,"15,000円",1ヶ月/1ヶ月,-/-,2022年2月(築3年),"1SDK ( ダイニングキッチン 7.7帖
洋室 4.3帖
収納 3.2帖 )",北,40.45㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、食器洗い乾燥機、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐車場あり、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【0円】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。■RESIDIA CUSTOMER SUPPORT α要加入（2年）11000円/ルームクリーニング費用借主負担（退去時）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),"空有 55,000円(税込)",29戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の40％（初回保証料）1万円/年（年間保証料）890円/月,要,管理員：巡回,居住中,2024年05月 下旬,0139204-0045541,仲介,2024/03/09,2024/03/20,https://www.homes.co.jp/chintai/room/46c3259bcc1fc70ddbc83c542569c14019d3d3fb/
19.5万円,"15,000円",1ヶ月/1ヶ月,-/-,2022年2月(築3年),"2DK ( ダイニングキッチン 9.3帖
洋室 4.3帖
洋室 3.5帖 )",北西,40.93㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、食器洗い乾燥機、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐車場あり、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【0円】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。（クレジットカード、入居ローン、など）■ルームクリーニング費用借主負担（退去時）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),"空有 55,000円(税込)",29戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の40％（初回保証料）1万円/年（年間保証料）890円/月,要,管理員：巡回,居住中,2024年05月 中旬,0139205-0049146,仲介,2024/03/09,2024/03/20,https://www.homes.co.jp/chintai/room/a6dcc8b641d8c8cbf5e3632a876b9f8d369bbf4c/
19.1万円,"15,000円",1ヶ月/1ヶ月,-/-,2022年2月(築3年),"2DK ( ダイニングキッチン 9.3帖
洋室 3.5帖
洋室 4.3帖 )",北西,40.93㎡,角部屋、楽器不可、事務所不可、ペット不可、保証人要、コンロ三口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、保証会社利用必須　1年未満解約時、賃料1ヶ月分の違約金有り　退去時クリーニング費用借主負担,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：22,000円、火災保険：19,000円、24時間緊急対応料金：11,000円",加入要保証会社利用料：初回保証料:賃料等の50%　継続保証料:10000円/年,要,-,居住中,2024年05月 中旬,0147028-0175558,仲介,2024/03/09,2024/03/20,https://www.homes.co.jp/chintai/room/f7b4d042c187e3e5ea25c60d866d14fac46e486c/
9万円,"9,000円",1ヶ月/1ヶ月,-/-,1994年10月(築30年),"1DK ( ダイニングキッチン 6帖
和室 6畳 )",南東,28.26㎡,角部屋、給湯、専用バス、専用トイレ、追焚機能、シャワー、温水洗浄便座、オートロック、エアコン、シューズボックス、CATV、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、エレベーター、駐輪場あり、住まい探し特典あり、お車でご案内いたします。お気軽にお問い合わせください。　退去時：室内クリーニング費用38500円　退去時：エアコンクリーニング費用　壁付型13200円／台、天井カセット型27500円／台。,RC(鉄筋コンクリート),空無,14戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：38,500円、Ｔ−Ｓｕｐｐｏｒｔ　Ｃｌｕｂ会費：19,800円",加入要保証会社利用料：　初回保証料：月支払総額の50％、事務手数料：毎月の請求金額の1％,要,-,居住中,2024年04月 下旬,0121222-0186699,仲介,2024/03/18,2024/03/21,https://www.homes.co.jp/chintai/room/875ab478eea804b71cbdedec272a0fdbf11f870f/
8.4万円,"3,000円",1ヶ月/1ヶ月,-/-,1997年3月(築28年),1K,南東,25㎡,角部屋、即入居可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、洗面所独立、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家から255mのところに、薬や日用品を買うのに便利なスギ薬局　小石川1丁目店があります。収納はシューズボックス・クロゼットなど豊富なので、広々と空間を利用することも可能です。身支度に必要となる様々なアイテムを収納可能なスペースがある独立洗面台が付いています。フローリングのマンションは、レイアウトもし易く快適です。暑い夏、寒い冬には必須のエアコンが付いています。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社利用料：初回総賃料の50％〜,要,-,空家,即時,0146306-0001050,仲介,2023/04/17,2024/03/21,https://www.homes.co.jp/chintai/room/e379d59f95f7cc42c8c4811a530243a993772497/
8万円,"2,000円",1ヶ月/1ヶ月,-/-,1996年4月(築28年),"1K ( 洋室 6帖
キッチン 3帖 )",南,22.31㎡,楽器不可、二人入居不可、単身者限定、ルームシェア不可、即入居可、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、クローゼット、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エルズサポート保証会社利用料：　初回保証委託料として賃料等の50％・更新委託料として10，000円／年,要,-,空家,即時,0127175-0079916,一般媒介,2023/11/04,2024/03/21,https://www.homes.co.jp/chintai/room/4f557c39835a2aaf0b901fb999b1cbf24ba3983f/
18.6万円,"10,000円",無/無,-/-,2015年3月(築10年),2LDK,北西,46.4㎡,角部屋、二人入居可、ペット相談、フリーレント1ヶ月、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、インターネット使用料無料、都市ガス、フローリング、室内洗濯機置場、照明器具付き、24時間換気システム、複層ガラス・複層サッシ、全室フローリング、タイル貼り、エレベーター、宅配ボックス、耐震構造、家賃・初期費用カード決済可、全室2面採光、デザイナーズ、住まい探し特典あり、■都心部でのお部屋探しは賃貸専門店の【 御茶ノ水不動産スーペリアホーム 】にお任せ下さい。当社掲未掲載の他社様公開物件も含め、まとめてご案内を承っております。『オンライン内見』『社用車でのご案内』『現地でのお待合わせ』など、お客様のご都合に合わせて臨機応変に対応をさせていただいておりますのでお気軽にお問合せ、ご相談くださいませ。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円",加入要保証会社：その他保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,居住中,2024年05月 下旬,0132508-0093714,一般媒介,2024/03/06,2024/03/20,https://www.homes.co.jp/chintai/room/5fa948ddc15b555c9567d899e50694285a8be182/
18.6万円,"10,000円",無/無,-/-,2015年3月(築10年),2LDK,北西,46.4㎡,ペット可、フリーレント1ヶ月、コンロ二口、給湯、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、洗面所独立、オートロック、クローゼット、シューズボックス、CS対応、BS対応、インターネット使用料無料、都市ガス、フローリング、室内洗濯機置場、宅配ボックス、住まい探し特典あり,RC(鉄筋コンクリート),無,-,-,2年間,-,"カギ費用：27,500円、退去時RC代：55,000円",加入要保証会社利用料：　株式会社エポスカード（東京）　ＲＯＯＭ　ｉＤ（個人）保証料：保証人有30％　無40％　（法人）40％,要,-,-,2024年05月,3701219-0089866,仲介,2024/03/06,2024/03/20,https://www.homes.co.jp/chintai/room/5616462f29423fb4750036ababce646f0c6b61f7/
7.2万円,"1,000円",1ヶ月/1ヶ月,-/-,1999年4月(築25年),"1K ( 洋室 6帖
キッチン 1.5帖 )",南,21㎡,角部屋、保証人不要、即入居可、ガスコンロ設置済、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、照明器具付き、耐震構造、駐輪場あり、初期費用カード決済可、住まい探し特典あり、契約金のお見積もりや室内写真のご希望など、ご質問・ご要望はお気軽にお問い合わせください。【初期費用の分割・クレジットカード決済可能です】　1年未満の解約時違約金1ヶ月分有り。,木造,-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：　初回保証料：総賃料の50パーセント　月700円　引落手数料440円,要,-,空家,即時,0147662-0015978,仲介,2023/11/26,2024/03/19,https://www.homes.co.jp/chintai/room/1fb21398e47b91b038ec9f30d63f8d9e992fc996/
18.3万円,"12,000円",1ヶ月/1ヶ月,-/-,2012年8月(築12年),"2DK ( ダイニングキッチン 8.3帖
洋室 5.6帖
洋室 6.5帖 )",南東,46.25㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、CATV、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、住まい探し特典あり、口座振替事務手数料110円(月額)　セキュリティ面は、TVインターホン・オートロックなど充実しているので安心して生活できます。共用部には宅配ボックス・ゴミ出し24時間OKなどが備わっておりとても充実しています。室内設備は浴室乾燥機・洗面所独立などが揃っているので、快適に過ごしやすいお部屋になります。エレベーター付きの物件です。なんと専有面積が46.25平米もございます。BS・CSに加入することができます。,SRC(鉄骨鉄筋コンクリート),"近隣 35,000円 物件からの距離300m",-,-,2年間,新賃料の1ヶ月分,"仲介手数料：201,300円、鍵交換費用：22,000円、室内清掃費用：61,050円",加入要保証会社利用料：　初回保証委託料（最低15，000円）：月額賃料等の50％、　2年目以降：10，000円／年,要,管理員：巡回,居住中,2024年04月 中旬,0149690-0010460,仲介,2024/01/24,2024/03/21,https://www.homes.co.jp/chintai/room/15c2637316431b06ceb53e3f19f845e55bed1073/
8.9万円,-,1ヶ月/1ヶ月,-/-,1993年3月(築32年),"1DK ( ダイニングキッチン 8帖
和室 6畳
和 6　　DK 8 )",南西,30.63㎡,楽器不可、事務所不可、二人入居可、即入居可、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、洗面所独立、エアコン、CATV、光ファイバー、公営水道、都市ガス、下水、バルコニー、洗濯機置場あり、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。　お電話頂けると、お話が早く進みます。　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,鉄骨造,無,13戸,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,空家,即時,0127175-0074839,一般媒介★,2023/04/27,2024/03/21,https://www.homes.co.jp/chintai/room/e15b3c51aa17508844face95856ce361b4a3623a/
9.5万円,-,1ヶ月/1ヶ月,-/-,1993年3月(築32年),"1DK ( ダイニングキッチン 7帖(2階)
和室 6畳(2階) )",北東,32.5㎡,角部屋、楽器不可、二人入居可、ペット不可、保証人不要、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、洗面所独立、エアコン、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、洗濯機置場あり、駐輪場あり、住まい探し特典あり、退去時クリーニング費用負担有。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：24,200円",加入要保証会社利用料：　初回保証料：総賃料の50％、引落手数料440円／月、年間保証料12000円／年,要,-,空家,2023年09月 下旬,0132062-0254384,仲介,2023/09/12,2024/03/21,https://www.homes.co.jp/chintai/room/cc69bf159356e94dd4b0d0fd9bd0c26b7033633f/
18.3万円,-,1ヶ月/1ヶ月,-/-,2010年7月(築14年),"1LDK ( キッチン 3帖
リビングダイニング 10.5帖
洋室 5.5帖 )",南東,45.57㎡,ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、床暖房、トランクルーム、クローゼット、CS対応、BS対応、インターネット対応、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、エレベーター、宅配ボックス、分譲賃貸、住まい探し特典あり、ペット飼育時敷金1ヶ月追加(償却)。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：　［保証会社］加入要［保証会社名］その他［保証会社利用料］エルズサポート　初年度委託料：賃料等合計額の50％（最低保証料2万円）2年目以降：1年毎8千円,要,-,居住中,2024年05月 下旬,0128814-0219630,仲介,2024/03/03,2024/03/20,https://www.homes.co.jp/chintai/room/fcfaf2366eeea31cf41be8eaacb2a7b96284bf61/
7.5万円,"5,000円",1ヶ月/1ヶ月,-/-,1996年3月(築29年),"1K ( キッチン 2帖
洋室 6.5帖 )",南西,23.1㎡,保証人不要、即入居可、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、オートロック、エアコン、クローゼット、シューズボックス、BS対応、インターネット対応、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、照明器具付き、エレベーター、初期費用カード決済可、住まい探し特典あり、口座振替事務手数料110円(月額)　セーフティ補償料640円(月額)　初期費用の分割・クレジットカード決済可能です！※退去時クリーニング費用：38500円、退去時エアコンクリーニング費用：11000円。,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円",加入要保証会社利用料：　保証料：賃料等の50％（最低2万）、月額手数料：賃料等の1％（更新料無）,要,-,空家,即時,0145702-0103414,仲介,2024/02/26,2024/03/20,https://www.homes.co.jp/chintai/room/9b2c43b376ec7b1bfbc93e0604c14a10cdf88178/
7万円,"2,000円",1ヶ月/無,-/-,1998年3月(築27年),"1K ( 洋室 7帖
キッチン 2.5帖 )",東,21.7㎡,角部屋、楽器不可、事務所不可、二人入居不可、ルームシェア不可、ガスコンロ設置済、コンロ一口、専用バス、専用トイレ、バス・トイレ別、シャワー、TVモニタ付インターホン、エアコン、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、タイル貼り、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,賃貸中,2024年04月 中旬,0127175-0082996,専任媒介★,2024/02/25,2024/03/21,https://www.homes.co.jp/chintai/room/d37b88f72b851a902d59a2ae104f3f6de865a659/
6.8万円,"3,000円",1ヶ月/1ヶ月,-/-,1996年3月(築29年),"1K ( キッチン 3.5帖
洋室 6.5帖 )",北東,21.39㎡,角部屋、事務所不可、二人入居不可、単身者限定、ペット不可、ガスコンロ設置済、コンロ一口、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、TVモニタ付インターホン、エアコン、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、全室フローリング、宅配ボックス、駐輪場あり、【赤羽店周辺のお部屋探しはタウンハウジング赤羽店にお任せください】信用と実績の創業45周年！赤羽駅北改札東口徒歩3分のＬａｌａガーデン商店街沿いにございます。赤羽駅を中心に1都3県136店舗100，000件以上の情報量とお客様のニーズにお応えするお部屋探しはタウンハウジング赤羽店へ！！,鉄骨造,無,16戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円、その他月額費用/月：700円",加入要保証会社：その他保証会社利用料：【契約時】月額総支払額の60％、【月額】月額総支払額の1％、【更新】なし,要,-,居住中,2024年03月 下旬,0005009-0233988,仲介,2024/03/14,2024/03/20,https://www.homes.co.jp/chintai/room/670b22da87f08415a7756e57a213b1eef439833f/
6.5万円,"3,000円",1ヶ月/1ヶ月,-/-,1996年3月(築29年),"1K ( キッチン 3帖
洋室 6.5帖 )",北東,20.09㎡,事務所不可、二人入居不可、単身者限定、ペット不可、ガスコンロ設置済、コンロ一口、給湯、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、TVモニタ付インターホン、エアコン、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、宅配ボックス、駐輪場あり、住まい探し特典あり,その他,無,16戸,-,2年間,新賃料の1ヶ月分,"鍵交換費：27,500円",加入要保証会社利用料：　保証会社名：【エポス】／　【契約時】月額総支払額の60％、【月額】月額総支払額の1％、【更新】なし,要,-,-,2024年05月 中旬,3701028-0366910,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/69786e095ec3f1fd940a6081ae7403ee0e7beec0/
6.5万円,"3,000円",1ヶ月/1ヶ月,-/-,1996年3月(築29年),ワンルーム ( 洋室 9.5帖 ),-,20.09㎡,保証人不要、即入居可、ガスコンロ設置済、専用バス、専用トイレ、バス・トイレ別、シャワー、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、宅配ボックス、駐輪場あり、初期費用カード決済可、電話問合せ限定【仲介手数料1.10ヶ月→5500円対象】-初期費用の分割・クレジットカード決済可能です。退去時清掃費用は41800円となります。,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：27,500円",加入要保証会社利用料：　初回保証料：総賃料の60％　月額保証料：総賃料の1％,要,-,空家,即時,0151383-0001676,仲介,2024/03/18,2024/03/19,https://www.homes.co.jp/chintai/room/67e53e7f546a5db1f3288745f13f0e14cc4d23cb/
8万円,"2,000円",1ヶ月/1ヶ月,-/-,1996年4月(築28年),"1K ( 洋室 6帖
キッチン 3帖 )",南,22.31㎡,楽器不可、二人入居不可、単身者限定、ルームシェア不可、即入居可、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、クローゼット、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エルズサポート保証会社利用料：　初回保証委託料として賃料等の50％・更新委託料として10，000円／年,要,-,空家,即時,0100459-0152723,一般媒介,2023/11/04,2024/03/21,https://www.homes.co.jp/chintai/room/9cd3231c106d86b2c0b49d7737377dff3a6dfd44/
7.4万円,"1,000円",1ヶ月/1ヶ月,-/-,1998年5月(築26年),1K,-,31.05㎡,角部屋、保証人不要、ガスコンロ設置済、専用バス、専用トイレ、バス・トイレ別、シャワー、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、照明器具付き、初期費用カード決済可、住まい探し特典あり、安心入居サポート代1100円(月額)　保険料相当額900円(月額)　初期費用の分割・クレジットカード決済可能です！退去時室内クリーニング代実費精算。,RC(鉄筋コンクリート),無,2戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：24,200円",加入要保証会社利用料：　初回50％（継続保証委託料有　13，000円）,要,-,居住中,2024年04月 上旬,0145716-0083403,仲介,2024/03/05,2024/03/18,https://www.homes.co.jp/chintai/room/2a630fb7a60df8677ce166fab0fbaf65ca8ccf96/
6.4万円,"1,000円",1ヶ月/1ヶ月,-/-,1998年5月(築26年),"1K ( キッチン 3帖
洋室 6帖 )",東,21.36㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ一口、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、防犯（雨戸）シャッター、エアコン、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/安心サポート 月額1100円/保険料 月額900円/室内清掃費用借主負担（退去時）/子供不可,RC(鉄筋コンクリート),"近隣 25,300円(税込) 物件からの距離388m",-,-,2年間,-,"鍵交換費用：24,200円",加入要保証会社利用料：月額賃料等の50％（初回保証料）、2年目以降は1.3万円/年,要,-,居住中,2024年05月 中旬,0138546-0048841,仲介,2024/03/15,2024/03/19,https://www.homes.co.jp/chintai/room/6b69a39e315817b87350e7213dabe3c90307de52/
11.8万円,"5,000円",1ヶ月/1ヶ月,-/-,1999年3月(築26年),"1DK ( ダイニングキッチン 6.6帖
洋室 6.5帖 )",南西,40.46㎡,角部屋、楽器不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ三口、専用バス、専用トイレ、バス・トイレ別、シャワー付洗面化粧台、温水洗浄便座、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、インターネット使用料無料、都市ガス、フローリング、室内洗濯機置場、宅配ボックス、初期費用カード決済可、シャーメゾンライフＳＵＰＰＯＲＴ24（月額880円税込）へ別途加入要／諸費用及び、契約に要する費用は別途打合せ／※家具や車等は配置のイメージで賃貸物件に付属しておりません（家具家電付等の表示があるものを除く）。,RC(鉄筋コンクリート),無,6戸,-,24ヶ月間,新賃料の1ヶ月分,"仲介手数料：129,800円、鍵交換費用：22,000円、室内清掃費用：58,850円、シャーメゾンライフＳＵＰＰＯＲＴ24月額：880円",加入要保証会社：積水ハウス不動産パートナーズ保証会社利用料：【個人契約】初回契約事務手数料：33，000円（税込）、月額保証料：賃料等の2％,要,-,居住中,2024年04月 中旬,3704006-0001348,一般媒介★,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/ba56bf03691a153c2922a72cc7013e60e1639a36/
