room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
8.4万円,"15,000円",無/1ヶ月,-/-,2006年3月(築19年),"1K ( キッチン 2.5帖
洋室 6.5帖 )",北,21.02㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、バス・トイレ別、シャワー、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、全室2面採光、分譲賃貸、住まい探し特典あり、v20180110-5-05 オンライン相談可能・契約時もオンライン・郵送での非接触対応可能です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：25,000円、口座振替事務手数料：324円",加入要保証会社：その他保証会社利用料：50%／保証契約期間(1年):契約料は月額総賃料(共益費・駐車場料金を含む)の50,要,管理員：巡回,居住中,2025年05月 下旬,0105441-0171242,仲介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/ebd4999800f24b300bb16572a3fb847b41b2a48c/
15.3万円,"15,000円",無/無,-/-,2015年7月(築9年),"1LDK ( リビングダイニングキッチン 8帖(10階)
洋室 4.8帖(10階) )",東,41.38㎡,角部屋、二人入居可、ペット相談、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、住まい探し特典あり、人気のデザイナーズや高級分譲賃貸マンションなどペット飼育可能物件情報や、嬉しいネット使用料無料物件・敷金礼金0ヶ月物件のお問合わせは、東京のお部屋探し、アンビション・エージェンシー高田馬場店へ。契約金カード支払、初期費用の分割、直営店ならではのご相談も可能です。ペット飼育時敷金1ヶ月積み増し（償却）,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1.5ヶ月分,"鍵交換費用：22,000円、口座引落手数料/月：660円",加入要保証会社：その他保証会社利用料：初回保証料:総賃料の50%／年間更新料10、000円／ルームバンクインシュア,要,管理員：巡回,居住中,相談,0142471-0029739,仲介,2024/03/16,2024/03/20,https://www.homes.co.jp/chintai/room/dd85c07f74f62cf4d0eddc73bd0d53a1156b0f82/
11万円,"3,000円",1ヶ月/1ヶ月,-/-,2008年9月(築16年),"1DK ( 洋室 6.1帖
ダイニングキッチン 6.9帖 )",-,32.55㎡,角部屋、二人入居可、保証人要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、ごみ出し24時間OK、駐輪場あり、初期費用カード決済可、電話問い合せ限定【仲介手数料1.10ヶ月→0.55カ月対象】-初期費用の分割・クレジットカード決済可能です。退去時清掃費用は実費精算となります。1年未満の解約の場合、違約金として賃料1ヶ月分かかります。,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：19,800円、室内清掃費用：49,500円",加入要保証会社利用料：　初回保証料：総賃料の50％　月額：1000円,要,-,空家,即時,0151383-0001700,仲介,2024/03/19,2024/03/20,https://www.homes.co.jp/chintai/room/9f259862d2b57796651cceee9a5158258b733c6b/
14.7万円,"3,300円",無/1ヶ月,-/-,2019年9月(築5年),"1LDK ( リビングダイニングキッチン 12.5帖
洋室 6.4帖 )",東,54.19㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、浄水器・活水器、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、室内洗濯物干し、複層ガラス・複層サッシ、全室フローリング、駐輪場あり、家賃・初期費用カード決済可、住まい探し特典あり、2年毎の更新料不要/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/24時間サポート 月額330円/収納手数料 月額170円/浄水器カートリッジ代借主負担（使用時）/町内会費 月額200円,木造,"近隣 25,000円(税込) 物件からの距離237m",-,-,2年間,-,"鍵交換費用：3,300円、室内清掃費用：55,000円",加入要保証会社：ハウスリーブ保証会社利用料：22、000円（初回保証料）、月額賃料等の2.2％/月,要,-,居住中,2024年05月 上旬,0150983-0007854,仲介,2024/03/11,2024/03/19,https://www.homes.co.jp/chintai/room/83f413716064c5e7e7fd2ab9d061471228226040/
14.2万円,"8,000円",無/1ヶ月,-/-,2019年9月(築5年),"1LDK ( 洋室 5.3帖
リビングダイニングキッチン 10.2帖 )",南東,42.56㎡,角部屋、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、宅配ボックス、駐輪場あり、町内会費200円(月額)　収納手数料170円(月額)　24時間サポート330円(月額)　東京メトロ丸ノ内線「新大塚駅」まで徒歩5分の賃貸マンション「プレミール新大塚」のご紹介です。複数路線利用可能で通勤通学に便利な好立地です。バストイレ別で追い焚き機能や浴室乾燥機付きなど快適設備充実です。ダブルロックやモニタ付きインターホン、防犯カメラ完備でセキュリティ面も安心です。,木造,-,9戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：3,300円、室内清掃費用：55,000円",加入要保証会社利用料：指定保証会社加入必須　月額保証委託料：2．2％～5．5％,要,-,居住中,相談,0128684-0069627,仲介,2024/03/19,2024/03/19,https://www.homes.co.jp/chintai/room/01ebfb0e7b89eabac9d137d43d1412e5352e9d8c/
14.2万円,"3,300円",無/1ヶ月,-/-,2019年9月(築5年),"1LDK ( リビングダイニングキッチン 10.2帖
洋室 5.3帖 )",東,42.56㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、カウンターキッチン、給湯、浄水器・活水器、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、室内洗濯物干し、複層ガラス・複層サッシ、全室フローリング、駐輪場あり、初期費用カード決済可、住まい探し特典あり、2年毎の更新料不要/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/24時間サポート 月額330円/収納手数料 月額170円/浄水器カートリッジ代借主負担/町会費 月額200円,木造,"近隣 25,000円(税込) 物件からの距離237m",-,-,2年間,-,"鍵交換費用：3,300円、室内清掃費用：55,000円",加入要保証会社：ハウスリーブ保証会社利用料：22、000円（初回保証料）、月額賃料等の2.2％/月,要,-,空家,2024年04月 上旬,0138546-0049007,仲介,2024/03/19,2024/03/19,https://www.homes.co.jp/chintai/room/33b748d116438eff7da59adf78aee66ed72cb6f2/
9.25万円,-,1ヶ月/1ヶ月,-/-,2005年5月(築19年),1K ( 洋室 7帖 ),南,21.86㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、文京区エリアでの住まいなら、住み心地も快適な「スカイコート文京白山第3」はいかがでしょうか。浴室乾燥機を備え付けているので、浴室乾燥機をつけて湿気を除去すればカビの発生を予防できます。共用部にはゴミ出し24時間OK・宅配ボックスなどが揃っております。住まいを楽しむ。そうすれば、より快適な生活を送ることができるでしょう。快適な住まいをお客様と共にお探し致します。,RC(鉄筋コンクリート),無  [距離]300m,-,-,2年間,新賃料の1.5ヶ月分,"鍵交換費用：29,700円、24時間安心サポート：16,500円、消火剤：5,500円",加入要保証会社：エポスカード保証会社利用料：　※〔初回保証委託料〕総賃料×50％〔月々〕総賃料×1．4％,要,管理形態：全部委託、管理会社：スカイサービス,居住中,2024年04月 下旬,0137113-0024841,仲介,2024/03/11,2024/03/20,https://www.homes.co.jp/chintai/room/0f0cebb48d0cb48c3798b70161e0cd4cf656d971/
7.6万円,"3,000円",7.6万円/7.6万円,-/-,2007年3月(築18年),1K,西,21.47㎡,角部屋、即入居可、バス・トイレ別、シャワー、TVモニタ付インターホン、エアコン、シューズボックス、BS対応、都市ガス、フローリング、室内洗濯機置場、駐輪場あり、ミニミニ茗荷谷店は、分譲マンションやデザイナーズ、敷金礼金ゼロゼロ、光ファイバー対応物件にロフト付き物件など幅広く取り扱っております。メゾネットや戸建などもご相談下さい！,鉄骨造,無,9戸,-,2年間,"114,000円","仲介手数料：41,800円、消毒料：16,500円、入居安心サービス料：16,500円、鍵交換料：17,600円",不要,要,-,空家,即時,0125509-0011976,一般媒介,2024/02/06,2024/03/20,https://www.homes.co.jp/chintai/room/53f945920d4f1834398c9bb0af422dd701b73170/
13.1万円,"10,000円",1ヶ月/1ヶ月,-/-,2007年2月(築18年),1DK,南西,34.18㎡,システムキッチン、バス・トイレ別、浴室乾燥機、洗面所独立、オートロック、エアコン、床暖房、CATV、CS対応、BS対応、インターネット対応、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、初期費用カード決済可、住まい探し特典あり、オンライン相談可能・契約時もオンライン・郵送での非接触対応可能です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：46,200円、口座振替事務手数料/月：110円",加入要保証会社：その他保証会社利用料：初回保証委託料（最低15，000円）：月額賃料等の50％、　2年目以降：10，000円／年,要,-,居住中,2024年04月 下旬,0105441-0169222,仲介,2024/01/23,2024/03/20,https://www.homes.co.jp/chintai/room/dd83c2630ad74cba00288967719626ff368e4b9b/
11.6万円,"8,000円",1ヶ月/1ヶ月,-/-,2007年2月(築18年),1K ( 洋室 6帖 ),南西,22.91㎡,専用バス、専用トイレ、バス・トイレ別、追焚機能、浴室乾燥機、洗面所独立、オートロック、エアコン、CATV、CS対応、BS対応、インターネット対応、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、初期費用カード決済可、住まい探し特典あり、口座振替事務手数料110円(月額)　多くの方からご好評頂いているパティオみづほ文京東大前のご紹介です。来訪者を確認してから鍵を開けられるため防犯対策として優れているオートロック機能があります。室内設備は洗面所独立・浴室乾燥機など充実した設備を備え付けています。この物件はバルコニー付きでおすすめです。新しい土地で新しい生活を。魅力的なお部屋を文京区エリアの南北線東大前近で探しましょう。きっと素敵なお部屋,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：41,800円",加入要保証会社利用料：　初回保証委託料（最低15，000円）：月額賃料等の50％、　2年目以降：10，000円／年,要,-,居住中,相談,0137113-0024654,仲介,2024/03/01,2024/03/20,https://www.homes.co.jp/chintai/room/eeeaf67e54da75e560a633a41c7e48900ef8e6be/
8.9万円,"6,000円",1ヶ月/1ヶ月,-/-,2010年3月(築15年),1K ( 洋室 6.5帖 ),北西,22.98㎡,角部屋、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、駐輪場あり、初期費用カード決済可、退去時クリーニング代実費,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換代等：24,200円",加入要保証会社：日本賃貸保証保証会社利用料：日本賃貸保証加入　賃料共益費の50％　更新1年毎10，000円,要,-,空家,相談,0113470-0144140,仲介,2024/03/13,2024/03/20,https://www.homes.co.jp/chintai/room/4baa7276289a9aef7564595b0533455c71a33a74/
16.3万円,"15,000円",1ヶ月/1ヶ月,-/-,2022年1月(築3年),"1LDK ( リビングダイニングキッチン 10.8帖
洋室 5.7帖 )",南東,40.41㎡,角部屋、ペット相談、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、カウンターキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、ディンプルキー、エアコン、床暖房、クローゼット、シューズインクローゼット、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、当物件は■仲介手数料【半月分】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。■ペット飼育時、敷金積増1ヶ月（償却）/24時間サポート（2年間）16500円/ルームクリーニング費用借主負担（退去時）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),空無,38戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：52,800円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の50％（初回保証料）2年目以降は1万円/年（更新料）,要,管理員：巡回,居住中,2024年05月 上旬,0139205-0048611,仲介,2024/02/28,2024/03/18,https://www.homes.co.jp/chintai/room/1b6d79cf5660387404dc9a3b87eca7709b3e6f97/
9.8万円,"15,000円",1ヶ月/1ヶ月,-/-,2022年1月(築3年),"1K ( 洋室 8.6帖
キッチン 2帖 )",北東,25.96㎡,楽器不可、ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、バイク置き場あり、駐輪場あり、☆オン・オフ充実の快適アクセス☆便利なコンビニ・スーパーも近くにあるので生活環境良好☆オートロック設置で女性も安心セキュリティ☆テレワークもおすすめ☆詳細はお問い合わせください！株式会社クレアスレント★退去時精算クリーニング代47300円(税込)退去時精算エアコン洗浄代　11.000円(税込)短期解約違約金有,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"仲介手数料：107,800円、鍵交換費用：52,500円、24時間サポート：16,500円",加入要保証会社利用料：　初回家賃計50％口座振替利用時家賃計に330円プラス,要,-,居住中,2024年05月 下旬,0139453-0044089,仲介,2024/03/13,2024/03/21,https://www.homes.co.jp/chintai/room/0eaf4835aec9685ea4379a5cc36efced9a37afc8/
23万円,"15,000円",無/無,-/-,2006年7月(築18年),"2LDK ( リビングダイニングキッチン 10.4帖
洋室 6帖
洋室 4.3帖 )",南東,50.4㎡,角部屋、フリーレント1ヶ月、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【0円】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。（クレジットカード、入居ローン、など）■ルームクリーニング費用借主負担（退去時）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：39,600円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の40％（初回保証料）2年目以降は1.4万円/年（更新料）,要,管理員：巡回,居住中,2024年04月 下旬,0139205-0048226,仲介,2024/02/21,2024/03/18,https://www.homes.co.jp/chintai/room/8d75222e0d89550720222c37062fb8262cb541a3/
9.7万円,"15,000円",無/無,-/-,2006年8月(築18年),"1K ( 洋室 7.1帖
キッチン )",南東,24.95㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、ルームシェア不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、1年未満の短期解約違約金有り/保証会社利用更新料:10000円/エアコン清掃費:15000円/退去時室内清掃費:借主負担,RC(鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：39,600円、火災保険：20,000円",-,要,-,居住中,2024年04月 下旬,0147028-0169298,仲介,2024/02/16,2024/03/20,https://www.homes.co.jp/chintai/room/3146aadab44cc1fcaf62ac39d52266b499c814d6/
23.5万円,"15,000円",無/無,-/-,2006年7月(築18年),"2LDK ( 洋室 6.1帖(5階)
洋室 4.5帖(5階)
リビングダイニングキッチン 11.4帖(5階) )",-,52.89㎡,フリーレント1ヶ月、システムキッチン、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、エアコン、シューズボックス、CATV、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、住まい探し特典あり、退去時クリーニング費用：58179円/エアコン清掃費1基辺り：15000円/1年未満短期違約金有り/窪町小学校学区域/駐車場：要確認/東京の高級賃貸や高級不動産の仲介・管理・売買をお探しの方は、高級物件専門のプライムコーポレーションへお気軽にご相談下さい。分譲賃貸マンション、戸建、テラスハウス、タワーマンション、デザイナーズ物件などの豊富なファミリー物件情報を取り揃えております。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：39,600円",加入要保証会社利用料：詳細はお問い合わせください,要,-,居住中,相談,0140446-0033034,仲介,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/8e8f0e42eb2f467f5ac9bff5ad23f69e9c15fd61/
8.85万円,"8,500円",無/無,-/-,2006年10月(築18年),"1K ( キッチン 1.5帖
洋室 6.9帖 )",西,20.74㎡,二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、住まい探し特典あり、【分譲・デザイナーズマンション】複数路線利用な好立地/女性にも安心のオートロックセキュリティ！退去時クリーニング費用有41250円。安心入居パック34650円。法人契約で保証会社を利用しない場合、相談可能。2名入居時賃料5000円増額(1年未満解約違約金1か月)LINEで医療相談・夜間休日往診の依頼が出来る「ファストドクター」の入居者サポート付,RC(鉄筋コンクリート),無 ［駐車場礼金］,33戸,-,2年間,新賃料の1.5ヶ月分,"仲介手数料：97,350円、鍵交換費用：29,700円、口座振替サービス料：5,280円、室内抗菌代：16,500円",加入要保証会社：アーバンプライム保証会社利用料：　初回保証委託料総賃料70％年間保証委託料1万円,要,-,居住中,2024年05月 中旬,0125880-0050338,専任媒介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/6acc67f213acaf5b2ceb50a09a06f9a16f4903f8/
10.7万円,"9,500円",無/無,-/-,2006年10月(築18年),ワンルーム ( 洋室 10.8帖 ),南,27.94㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、出窓、バルコニー、室内洗濯機置場、南面バルコニー、エレベーター、ごみ出し24時間OK、宅配ボックス、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、住まい探し特典あり、【分譲型デザイナーズマンション】文京区の高台に立地/伝通院・中央大学至近の快適アクセス★柱のない正方形の間取りは居心地の良さと空間の広さを実感/独立洗面台・浴室乾燥機・グリル付きシステムキッチン★退去時クリーニング費41250円。安心入居パック34650円。2名入居時賃料5000円増額(1年未満解約違約金1か月)LINEで医療相談・夜間休日往診の依頼できる「ファストドクター」の入居者サポート付,RC(鉄筋コンクリート),無,33戸,-,2年間,新賃料の1.5ヶ月分,"仲介手数料：117,700円、鍵交換費用：29,700円、口座振替サービス料：5,280円、室内抗菌代：16,500円",加入要保証会社：アーバンプライム保証会社利用料：　初回保証委託料総賃料70％年間保証委託料1万円,要,-,居住中,2024年05月 上旬,0125880-0048413,専任媒介★,2024/02/27,2024/03/21,https://www.homes.co.jp/chintai/room/655f628ac1ac0b5a6864b733cce32a246772b8b4/
9.8万円,"11,000円",無/1ヶ月,-/-,2004年10月(築20年),1K ( 洋室 6.9帖 ),南東,21.51㎡,保証人不要、即入居可、ガスコンロ設置済、コンロ一口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、洗濯機置場あり、家具・家電付き、照明器具付き、24時間換気システム、全室フローリング、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、都営三田線・東武東上線・埼京線のお部屋探しはタウンハウジング板橋店へ。シングルからファミリーまで幅広くお客様のニーズにお答えできます。クレジット決済も可能です。お気軽にご連絡ください。,RC(鉄筋コンクリート),"近隣 38,500円(税込) 物件からの距離300m",53戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：23,100円、ホームマイスター：16,500円、事務手数料：5,500円",加入要保証会社：全保連保証会社利用料：0.50ヶ月 初回50％　年間1万円,要,-,空家,即時,0144712-0052368,仲介,2024/03/05,2024/03/20,https://www.homes.co.jp/chintai/room/eec2abe07f74363326a0d1e89c9a428543038b1f/
9.8万円,"10,500円",無/1ヶ月,-/-,2004年10月(築20年),1K ( 洋室 6.9帖 ),南東,21.51㎡,家賃保証付き、保証人不要、ガスコンロ設置済、コンロ一口、冷蔵庫付き、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、家具・家電付き、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、分譲賃貸、住まい探し特典あり、アーバイル文京白山は東京都文京区白山5丁目に所在し、都営三田線の千石駅が利用できる賃貸物件です。駅や、スーパー、コンビニ等が近くにあるので、お出かけやお買い物に便利です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,RC(鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：30,000円、事務手数料（初回のみ）：22,000円、契約時ルームクリーニング代（初回のみ）：55,000円、家具家電撤去費用（初回のみ）：27,500円",加入要保証会社利用料：詳細はお問い合わせ下さい。,要,-,居住中,相談（詳細はお問い合わせ下さい。）,0140535-0021637,仲介,2024/01/06,2024/03/20,https://www.homes.co.jp/chintai/room/caaa9104b5da5a47f21eca9c89b971f2b78cf042/
9万円,"8,000円",1ヶ月/1ヶ月,-/-,2010年3月(築15年),"1K ( 洋室 6帖
キッチン 1.8帖 )",南,21.43㎡,角部屋、楽器不可、事務所不可、二人入居不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、保証会社利用必須/大規模修繕予定有り/セーフティ補償料:640円　保証会社:初回総賃料の50％。,SRC(鉄骨鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"室内清掃費用：33,000円、火災保険：15,360円",-,要,-,空家,2024年05月 上旬,0147649-0090915,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/f5dfadf9abbb3d6265160f0c0627d6fdbdcde400/
7.5万円,"5,000円",1ヶ月/1ヶ月,-/-,2007年3月(築18年),"1K ( 洋室 6帖
キッチン 2帖 )",南東,20㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、オートロック、エアコン、全居室収納、クローゼット、シューズボックス、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、宅配ボックス、初期費用カード決済可、★タウンハウジングは周辺環境まで詳しく案内★豊富な物件情報で楽しいお部屋探しを！町の案内人〜高田馬場周辺の賃貸物件・お部屋探しはタウンハウジングへ！ご相談を心よりお待ちしております！★,RC(鉄筋コンクリート),"近隣 28,000円(税込) 物件からの距離300m",-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：その他保証会社利用料：0.40ヶ月 初回保証料：総賃料の40％、月々：総賃料の1.5％,要,管理員：巡回,居住中,相談,0005042-0263976,仲介,2024/02/26,2024/03/20,https://www.homes.co.jp/chintai/room/df6382169c9f202d7911792327ba6544990a785e/
