room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
7万円,"3,000円",1ヶ月/1ヶ月,-/-,1987年2月(築38年),ワンルーム ( 洋室 9.9帖 ),西,20.5㎡,角部屋、楽器不可、事務所不可、ペット不可、家賃保証付き、保証人不要、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、エアコン、クローゼット、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、コーポ小林B棟は東京都文京区本郷4丁目に所在し、都営三田線の春日駅が利用できる賃貸物件です。駅からも近く利便性に優れた立地となっております。通勤やお買い物にも便利です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：ジェイリース保証（初回保証料家賃総額50％・次年度毎1万円）,要,-,居住中,相談,0144552-0010686,仲介,2024/03/05,2024/03/20,https://www.homes.co.jp/chintai/room/95941de0c8fc0bebc4af77ad83def5b58c0b5b25/
6.7万円,"3,000円",無/無,-/-,1984年2月(築41年),"1K ( キッチン 2帖
洋室 6帖 )",南,18.21㎡,給湯、専用バス、専用トイレ、公営水道、都市ガス、下水、住まい探し特典あり,RC(鉄筋コンクリート),無,-,定期借家,2年間,-,-,-,不要,-,空家,相談,0106355-0134232,仲介,2024/02/24,2024/03/20,https://www.homes.co.jp/chintai/room/afd9a7fa98750e7f0e3c3c209476cee9872886da/
21万円,"15,000円",1ヶ月/1ヶ月,-/-,2003年9月(築21年),"1LDK ( 洋室 7.7帖
リビングダイニングキッチン 16.8帖 )",南東,57.88㎡,楽器不可、事務所不可、二人入居可、ペット不可、保証人不要、即入居可、ガスコンロ設置済、コンロ三口、システムキッチン、カウンターキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、住まい探し特典あり、保証会社利用必須(初回保証料総賃料の50％)/バイク・駐輪場要確認、口座振替手数料:110円,SRC(鉄骨鉄筋コンクリート),無,-,-,-,新賃料の1ヶ月分,"鍵交換費用：33,000円、室内清掃費用：60,830円、火災保険：15,360円",-,要,-,空家,即時,0149630-0048990,仲介,2024/02/08,2024/03/20,https://www.homes.co.jp/chintai/room/f6f9127a8c6ec4d9e090440c5141a09c75919252/
28万円,-,2ヶ月/1ヶ月,-/-,2018年11月(築6年),"3LDK ( リビングダイニングキッチン 14.2帖
洋室 6帖
洋室 5帖
洋室 5帖 )",南西,67.26㎡,楽器相談可、二人入居可、ペット可、システムキッチン、カウンターキッチン、食器洗い乾燥機、追焚機能、オートロック、エアコン、ウォークインクローゼット、フローリング、室内洗濯機置場、駐車場あり、分譲賃貸、※2028年3月末迄の定期借家契約※成約時に仲介手数料（税込）を申し受けます※退去時の室内クリーニング費用は借主負担（貸主指定業者　目安金額88880円税込）※保証会社利用必須【エルズサポート株式会社・初回保証委託料：月額賃料等の40％、年間保証委託料：1万円】※事務所使用不可※喫煙不可※駐車場成約時に仲介手数料（税込）を申し受けます※駐車場有（車種による）,RC(鉄筋コンクリート),"空有 (1台) 29,700円(税込) 物件からの距離0m",72戸,定期借家,4年間,-,"仲介手数料：308,000円",-,要,-,賃貸中,2024年04月 上旬,0128854-0007201,一般媒介,2024/03/03,2024/03/21,https://www.homes.co.jp/chintai/room/4c4387ccc4d39f0bd40930a1ce5aa08193e867a7/
8.8万円,-,8万円/8万円,-/-,1979年1月(築46年),ワンルーム,西,21.81㎡,角部屋、即入居可、IHコンロ、シャワー、温水洗浄便座、エアコン、都市ガス、室内洗濯機置場、エレベーター、駐輪場あり、住まい探し特典あり、感染症対策に、来店不要のオンライン接客、内見、契約サービスを行っています。,RC(鉄筋コンクリート),無,6戸,-,2年間,"80,000円","仲介手数料：44,000円、消毒料：16,500円、入居安心サービス料：16,500円、鍵交換料：22,000円",加入要保証会社：日本セーフティー株式会社保証会社利用料：毎月賃料等請求金額の合計50％,要,-,空家,即時,0117646-0048327,一般媒介,2023/08/14,2024/03/20,https://www.homes.co.jp/chintai/room/d1b00996e0eeb44306fadf84c6b7b775b2fdc7f6/
8.5万円,-,1ヶ月/1ヶ月,-/-,1979年1月(築46年),ワンルーム ( 洋室 9.5帖 ),西,29.75㎡,角部屋、事務所可、IHコンロ、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、エアコン、BS対応、公営水道、室内洗濯機置場、タイル貼り、エレベーター、住まい探し特典あり、事務所利用の場合　敷金1ヶ月積み増し　課税対象に消費税,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、緊急サポート：16,500円",加入要保証会社利用料：　初回：総賃貸料の50％、更新：1万円／年,要,-,居住中,2024年05月 上旬,0132062-0267792,仲介,2024/02/15,2024/03/21,https://www.homes.co.jp/chintai/room/395e52a82c53b607070ec3bee10161e135eebb20/
7.5万円,"2,000円",7.5万円/7.5万円,-/-,1984年5月(築40年),ワンルーム,南,17.96㎡,即入居可、IHコンロ、シャワー、TVモニタ付インターホン、エアコン、クローゼット、光ファイバー、都市ガス、バルコニー、洗濯機置場あり、南面バルコニー、駐輪場あり、住まい探し特典あり、感染症対策に、来店不要のオンライン接客、内見、契約サービスを行っています。,RC(鉄筋コンクリート),無,19戸,-,2年間,"75,000円","仲介手数料：41,250円、入居安心サービス料：16,500円、消毒料：16,500円",不要,要,-,空家,即時,0117646-0047585,一般媒介,2023/05/01,2024/03/20,https://www.homes.co.jp/chintai/room/ecce32b99310e2f557670f274fc234febe4049f2/
14万円,"5,000円",1ヶ月/1ヶ月,-/-,1987年7月(築37年),"2LDK ( リビングダイニングキッチン 8.4帖
洋室 5.7帖
洋室 5.9帖
ダイニングキッチン 8.4帖 )",南東,45.7㎡,角部屋、二人入居可、保証人不要、即入居可、ガスコンロ設置済、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、洗面所独立、エアコン、全居室収納、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、3月末までのご成約で10000円キャッシュバック,RC(鉄筋コンクリート),"近隣 30,000円 物件からの距離130m",-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円",加入要保証会社利用料：　初回保証料：月額総賃料の50％～,要,-,空家,即時,0137447-0005054,仲介,2024/03/04,2024/03/21,https://www.homes.co.jp/chintai/room/abb07d9f4e5c073260c20c9bf55ad5896fba59d2/
7.5万円,"2,000円",7.5万円/7.5万円,-/-,1984年5月(築40年),ワンルーム,南,17.96㎡,即入居可、IHコンロ、シャワー、TVモニタ付インターホン、エアコン、クローゼット、光ファイバー、都市ガス、バルコニー、洗濯機置場あり、南面バルコニー、駐輪場あり、住まい探し特典あり、感染症対策に、来店不要のオンライン接客、内見、契約サービスを行っています。,RC(鉄筋コンクリート),無,19戸,-,2年間,"75,000円","仲介手数料：41,250円、入居安心サービス料：16,500円、消毒料：16,500円",不要,要,-,空家,即時,0117646-0047585,一般媒介,2023/05/01,2024/03/20,https://www.homes.co.jp/chintai/room/ecce32b99310e2f557670f274fc234febe4049f2/
14万円,"5,000円",1ヶ月/1ヶ月,-/-,1987年7月(築37年),"2LDK ( リビングダイニングキッチン 8.4帖
洋室 5.7帖
洋室 5.9帖
ダイニングキッチン 8.4帖 )",南東,45.7㎡,角部屋、二人入居可、保証人不要、即入居可、ガスコンロ設置済、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、洗面所独立、エアコン、全居室収納、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、3月末までのご成約で10000円キャッシュバック,RC(鉄筋コンクリート),"近隣 30,000円 物件からの距離130m",-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円",加入要保証会社利用料：　初回保証料：月額総賃料の50％～,要,-,空家,即時,0137447-0005054,仲介,2024/03/04,2024/03/21,https://www.homes.co.jp/chintai/room/abb07d9f4e5c073260c20c9bf55ad5896fba59d2/
6万円,-,1ヶ月/1ヶ月,-/-,1984年6月(築40年),ワンルーム,南,18.35㎡,男性限定、単身者限定、学生限定、即入居可、電気コンロ、専用トイレ、エアコン、クローゼット、インターネット対応、フローリング、バルコニー、洗濯機置場あり、照明器具付き、南面バルコニー、住まい探し特典あり,鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,"ホームマイスター24：16,500円",加入要保証会社利用料：　50％～,要,-,-,即時,3701129-0318909,仲介,2024/02/04,2024/03/20,https://www.homes.co.jp/chintai/room/be4f53cc0c8682a7ad6e2af224d53d3c85510f83/
6万円,-,1ヶ月/1ヶ月,-/-,1984年6月(築40年),ワンルーム,南,18.5㎡,男性限定、単身者限定、即入居可、電気コンロ、給湯、専用トイレ、エアコン、シューズボックス、インターネット対応、都市ガス、フローリング、バルコニー、洗濯機置場あり、照明器具付き、南面バルコニー、住まい探し特典あり,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,"ホームマイスター24：16,500円",加入要保証会社利用料：　50％～,要,-,-,即時,3701129-0318911,仲介,2024/02/04,2024/03/20,https://www.homes.co.jp/chintai/room/e33bec70cafbe73301a045105909767e471370aa/
6万円,-,1ヶ月/1ヶ月,-/-,1984年6月(築40年),ワンルーム,南,18.5㎡,男性限定、単身者限定、学生限定、即入居可、電気コンロ、給湯、専用トイレ、バス・トイレ別、シャワー、エアコン、インターネット対応、都市ガス、バルコニー、洗濯機置場あり、照明器具付き、南面バルコニー、住まい探し特典あり,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,"ホームマイスター24：16,500円",加入要保証会社利用料：　50％～,要,-,-,即時,3701129-0318910,仲介,2024/02/04,2024/03/20,https://www.homes.co.jp/chintai/room/b8f97d501c38a004f00ca524d2a3a69b8096d280/
5.9万円,"5,000円",無/無,-/-,1985年1月(築40年),ワンルーム ( 洋室 8帖(4階) ),北,16.06㎡,角部屋、ペット不可、保証人不要、給湯、専用バス、専用トイレ、シャワー、エアコン、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、洗濯機置場あり、初期費用カード決済可、【入居の審査通過率99％の実績】お部屋探しはパレットエステートにお任せください！！,RC(鉄筋コンクリート),空無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社利用料：初回保証料：70％ 保証更新料：1年毎10000円　審査状況によって初回保証料異なります。,不要,管理員：巡回、管理組合：有,居住中,2023年02月 下旬,0123510-0000690,仲介,2023/11/04,2024/03/21,https://www.homes.co.jp/chintai/room/4b975b7f44607d14f430285e84a73c75cd99b0bc/
14.5万円,"5,000円",1ヶ月/無,-/-,1989年5月(築35年),"2DK ( ダイニングキッチン 6帖
洋室 6帖
和室 6畳 )",北,50.8㎡,角部屋、二人入居可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、洗面所独立、オートバス、クローゼット、シューズボックス、光ファイバー、公営水道、下水、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、駐輪場あり、初期費用カード決済可、住まい探し特典あり、3月末日迄の契約開始の場合、礼金ゼロ/再契約可/当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/安心入居サポート 月額880円/駐輪場代借主負担（使用時）/室内清掃費用借主負担（退去時）,RC(鉄筋コンクリート),"近隣 24,200円(税込) 物件からの距離209m",6戸,定期借家,2年間,-,-,加入要保証会社：エルズサポート保証会社利用料：月額賃料等の50％（初回保証料）、700円/月,要,-,空家,2024年03月 下旬,0147892-0022242,仲介,2024/03/01,2024/03/20,https://www.homes.co.jp/chintai/room/f5ebfdc9f95673a2cbf6559fbfe47e13795323cd/
6.6万円,-,1ヶ月/1ヶ月,-/-,1983年2月(築42年),"1K ( 洋室 6帖
キッチン 3帖 )",南,22.68㎡,家賃保証付き、保証人不要、即入居可、ガスコンロ設置済、専用バス、専用トイレ、バス・トイレ別、エアコン、クローゼット、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、南面バルコニー、駐輪場あり、初期費用カード決済可、住まい探し特典あり、美和ハウスは東京都文京区大塚5丁目に所在し、東京メトロ丸ノ内線の新大塚駅が利用できる賃貸物件です。採光が豊富で浴室にも窓が付いた換気しやすいお部屋です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：19,800円",利用可保証会社利用料：詳細はお問い合わせ下さい,要,-,空家,即時,0146104-0012910,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/9e913f9e3e0fb4e50c43a3411740604817dd5c97/
7万円,-,1ヶ月/1ヶ月,-/-,1982年4月(築42年),1K ( 洋室 6帖 ),-,17㎡,家賃保証付き、保証人不要、即入居可、ガスコンロ設置済、コンロ一口、専用バス、専用トイレ、エアコン、クローゼット、公営水道、下水、フローリング、室内洗濯機置場、初期費用カード決済可、住まい探し特典あり、林華ビルは東京都文京区本郷5丁目に所在し、都営大江戸線の本郷三丁目駅が利用できる賃貸物件です。駅から近く、通勤通学お買い物に便利な立地です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,鉄骨造,無,-,-,2年間,-,"鍵交換費用：16,500円",加入要保証会社利用料：詳細はお問い合わせください。,要,-,空家,即時,0144552-0010067,仲介,2024/01/13,2024/03/20,https://www.homes.co.jp/chintai/room/753a4bf38ae8ebb26ee194054d71c2b2d955c009/
14万円,"5,000円",1ヶ月/1ヶ月,-/-,1987年7月(築37年),"2DK ( ダイニングキッチン 8.4帖
洋室 5.7帖
洋室 5.9帖 )",南東,45.7㎡,保証人不要、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、エアコン、クローゼット、シューズボックス、CATV、光ファイバー、公営水道、都市ガス、下水、フローリング、室内洗濯機置場、24時間換気システム、タイル貼り、駐輪場あり、初期費用カード決済可,RC(鉄筋コンクリート),無,10戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円",加入要保証会社：その他保証会社利用料：レジデンシャルパートナーズ　保証料：賃料等の50％(最低2万)、月額手数料：賃料等の1％(更新料無),要,-,居住中,2024年04月 中旬,0147374-0028295,仲介,2024/03/05,2024/03/20,https://www.homes.co.jp/chintai/room/4d0645fa0bb36118c0fe683f28c349b179521455/
12.8万円,-,12.8万円/12.8万円,-/-,1980年8月(築44年),1LDK,南東,45.83㎡,角部屋、二人入居可、即入居可、ガスコンロ設置済、コンロ二口、給湯、バス・トイレ別、温水洗浄便座、オートロック、エアコン、クローゼット、シューズボックス、光ファイバー、都市ガス、バルコニー、室内洗濯機置場、エレベーター、駐輪場あり、分譲賃貸,RC(鉄筋コンクリート),無,44戸,-,2年間,"128,000円","仲介手数料：70,400円、ミニミニライフサポート料（月額）：3,500円、消毒料：16,500円、鍵交換料：24,200円",加入要保証会社：ジャックス保証会社利用料：家賃保証会社 初回保証料 賃料等　（下限25、000円）50％,不要,-,空家,即時,0125509-0012070,一般媒介,2024/03/17,2024/03/20,https://www.homes.co.jp/chintai/room/6c35eadece2fd0975e662a9236524f6659987d99/
5.2万円,-,無/無,-/-,1987年4月(築37年),ワンルーム ( 洋室 8帖 ),-,18.8㎡,保証人不要、即入居可、IHコンロ、専用バス、専用トイレ、シャワー、エアコン、クローゼット、光ファイバー、公営水道、都市ガス、下水、フローリング、初期費用カード決済可、住まい探し特典あり、雑費2000円(月額)　電話問合せ限定【仲介手数料1.10ヶ月→5500円対象】-初期費用の分割・クレジットカード決済可能です。,木造,-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：16,500円、室内清掃費用：44,000円",加入要保証会社利用料：　初回保証料：総賃料の50％　年間更新料10000円,要,-,空家,即時,0151383-0000346,仲介,2023/12/12,2024/03/19,https://www.homes.co.jp/chintai/room/7d68016806a68da134ef02c92e2facbb194c2c72/
6万円,-,1ヶ月/1ヶ月,-/-,1990年3月(築35年),ワンルーム ( 洋室 5.5帖 ),南,13.25㎡,角部屋、楽器不可、事務所不可、二人入居不可、ルームシェア不可、即入居可、専用バス、専用トイレ、シャワー、エアコン、インターネット対応、公営水道、都市ガス、下水、洗濯機置場あり、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,軽量鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,空家,即時,0127175-0071842,一般媒介★,2023/02/02,2024/03/21,https://www.homes.co.jp/chintai/room/7025f6fc5eff676be1eda3158fa4422ab0f9af0b/
6万円,-,1ヶ月/1ヶ月,-/-,1990年3月(築35年),ワンルーム ( 洋室 6帖 ),南,15㎡,楽器不可、事務所不可、二人入居不可、ルームシェア不可、専用バス、専用トイレ、シャワー、エアコン、インターネット対応、公営水道、都市ガス、下水、洗濯機置場あり、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。Bフレッツ導入済　バイク・石油系暖房器具不可　更新料の他に、更新手数料(新賃料の0.55ヶ月分)要,軽量鉄骨造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：20,350円",加入要保証会社：エポスカード保証会社利用料：　初回保証料として賃料等の50％・月次保証料として毎月　賃料等の1％,要,-,空家,2024年04月 上旬,0127175-0083347,一般媒介★,2024/03/06,2024/03/21,https://www.homes.co.jp/chintai/room/b26b1c22d562d44ab7ebbdc8c9ce882ff0470e9e/
6万円,"4,000円",1ヶ月/1ヶ月,-/-,1985年12月(築39年),ワンルーム ( 洋室 6帖 ),北東,16.38㎡,IHコンロ、エアコン、シューズボックス、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、初期費用カード決済可、分譲賃貸、住まい探し特典あり、スカイコート後楽園の詳しい情報。まいばすけっと春日2丁目店まで364mです。室内設備はエアコン・フローリングなど豊富に揃っており、過ごしやすいお部屋になっております。大量の洗濯物もバルコニーで解決。これから先、どんな暮らしを実現していきたいですか。新しい住まいでハリのある生活を送っていきましょう。お問い合わせもお気軽にご連絡ください。,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：17,600円、入居者サポート料：18,700円",加入要保証会社利用料：　当社指定の保証会社をご利用頂くことが契約条件となります。,要,管理形態：全部委託、管理会社：トーシンコミュニティー,居住中,相談,0137113-0024729,仲介,2024/03/05,2024/03/20,https://www.homes.co.jp/chintai/room/6ff30627fc473abb2551a3b2fcd6c053a16750ec/
5.8万円,-,2ヶ月/1ヶ月,-/-,1989年8月(築35年),ワンルーム ( 洋室 6帖 ),東,18.24㎡,女性限定、保証人不要、即入居可、給湯、専用バス、専用トイレ、シャワー、オートロック、シューズボックス、BS対応、光ファイバー、公営水道、下水、バルコニー、洗濯機置場あり、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/室内清掃費用借主負担（退去時）,木造,"近隣 25,000円(税込) 物件からの距離169m",-,-,2年間,-,-,加入要保証会社利用料：月額賃料等の100％（初回保証料）,要,-,空家,即時,0147892-0023247,仲介,2024/03/17,2024/03/20,https://www.homes.co.jp/chintai/room/3931d14fd6049ee9d2570df2728bd69c19e8e1f5/
13.9万円,"8,000円",1ヶ月/1ヶ月,-/-,1983年10月(築41年),"1LDK ( 和室 6畳
リビングダイニングキッチン 14帖 )",東,45.86㎡,角部屋、二人入居可、ペット可、家賃保証付き、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、シャワー付洗面化粧台、温水洗浄便座、洗面所独立、エアコン、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、初期費用カード決済可、リフォーム物件、住まい探し特典あり、コーポサカイは東京都文京区後楽2丁目に所在し、東京メトロ東西線の飯田橋駅が利用できる賃貸物件です。バストイレ別ですので、浴室が広く使えて便利です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,SRC(鉄骨鉄筋コンクリート),無,999戸,定期借家,2年間,-,-,利用可保証会社利用料：詳細はお問い合わせください,要,-,空家,即時,0138199-0019146,仲介,2024/01/28,2024/03/20,https://www.homes.co.jp/chintai/room/ef55c16e28692605892e51d1630b52e1b1f8f411/
9.7万円,"5,000円",1ヶ月/1ヶ月,-/-,1979年1月(築46年),"1K ( 洋室 8.5帖
キッチン 3.5帖 )",北西,28㎡,角部屋、家賃保証付き、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、駐輪場あり、初期費用カード決済可、住まい探し特典あり、マンションかねきは東京都文京区小石川5丁目に所在し、東京メトロ丸ノ内線の茗荷谷駅が利用できる賃貸物件です。追い焚き機能が備わり日々の疲れを癒せます。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,SRC(鉄骨鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：17,600円、保険料（月額）：800円",加入要保証会社：JACCS保証会社利用料：初回保証料1万円（審査によっては別途保証会社に加入していただく可能性があります。）,要,-,居住中,2024年05月 上旬,0144552-0010602,仲介,2024/02/29,2024/03/20,https://www.homes.co.jp/chintai/room/4237ad5d091209e2a31cc864f40a820d96eee865/
8.5万円,"3,000円",1ヶ月/1ヶ月,-/-,1979年1月(築46年),ワンルーム ( 洋室 9.5帖 ),西,29.75㎡,角部屋、保証人不要、IHコンロ、コンロ一口、バスなし、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、エアコン、BS対応、公営水道、下水、フローリング、室内洗濯機置場、エレベーター、初期費用カード決済可、住まい探し特典あり、興正ビルは東京都文京区本郷3丁目に所在し、都営大江戸線の本郷三丁目駅が利用できる賃貸物件です。当店であれば初期費用をクレジットカードで決済可能です。（条件付）遠方の方やご来店が難しい方はリモートにてお部屋のご紹介や内見も可能です。,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、緊急サポート（初回のみ）：16,500円",加入要保証会社利用料：詳細はお問合せください。,要,-,居住中,2024年05月 中旬,0144552-0009976,仲介,2024/01/06,2024/03/20,https://www.homes.co.jp/chintai/room/535c1061115555d6b77ce6bffa30c5654369fad8/
8.5万円,-,1ヶ月/1ヶ月,-/-,1979年1月(築46年),ワンルーム ( 洋室 9.5帖 ),西,29.75㎡,角部屋、事務所可、IHコンロ、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、エアコン、BS対応、公営水道、室内洗濯機置場、タイル貼り、エレベーター、住まい探し特典あり、事務所利用の場合　敷金1ヶ月積み増し　課税対象に消費税,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、緊急サポート：16,500円",加入要保証会社利用料：　初回：総賃貸料の50％、更新：1万円／年,要,-,居住中,2024年05月 上旬,0105464-0346784,仲介,2023/11/19,2024/03/21,https://www.homes.co.jp/chintai/room/891b2613a043ee5269e03c999a060063cc0662d1/
21万円,"15,000円",1ヶ月/1ヶ月,-/-,2003年9月(築21年),1LDK,南東,57.88㎡,二人入居可、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、住まい探し特典あり、３０分以内のご返信を心掛けて出来る限りお待たせすることなく、お客様にとってストレスフリーな手続き進行、ご提案を行わせていただきます。手続き開始後のケアもしっかりと行わせていただきます。都内全域のすべての物件をまとめてご紹介できます。複数検討する際の適切なアドバイスが可能なスタッフが対応させていただきますので、気になる事がございましたらなんでもお気軽にご相談下さいませ。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：33,000円、口座振替手数料/月：110円、セーフティ補償/月：640円",加入要保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,空家,2024年03月 下旬,0133711-0074583,仲介,2024/03/18,2024/03/19,https://www.homes.co.jp/chintai/room/bcbf0fc5bcd5c7f8a06f668544e1ce0d0c1c72d8/
6.2万円,"1,000円",1ヶ月/1ヶ月,-/-,1987年1月(築38年),"1K ( キッチン 2帖
洋室 6帖 )",南東,19㎡,角部屋、即入居可、給湯、専用バス、専用トイレ、シャワー、エアコン、クローゼット、シューズボックス、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、洗濯機置場あり、タイル貼り、初期費用カード決済可、住まい探し特典あり、当物件は初期費用分割払い可（クレジットカード決済も可）/お客様のご希望に合わせた方法（店頭、オンライン等）で物件をご提案いたします。初期費用のお見積りや入居希望日のご相談もお気軽にお問い合わせください/室内清掃費用借主負担（退去時）,鉄骨造,"近隣 42,000円(税込) 物件からの距離295m",-,-,2年間,-,"鍵交換費用：18,700円",利用可保証会社：全保連保証会社利用料：月額賃料等の50％（初回保証料）、2年目以降は1万円/年,要,-,空家,即時,0121367-0059635,仲介,2024/03/01,2024/03/19,https://www.homes.co.jp/chintai/room/e9d84cb73819e9e653b2b84fcfa048109af3984f/
