room_price,room_commonFee,room_initialFeeText,room_initialOtherFeeText,building_year,room_layoutText,room_facing,room_area,room_detailText,building_structure,room_parking,room_tatalRooms,room_contract,room_period,room_renewalFeeText,room_otherFeeText,room_guarantyText,room_insuranceText,room_manage,room_state,room_move-in,room_lifullID,room_trans,room_begin,room_update,room_url
16.2万円,"10,000円",1ヶ月/無,-/-,2021年6月(築3年),ワンルーム ( 洋室 9.3帖 ),北,31.29㎡,角部屋、事務所可、ペット相談、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、シューズボックス、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、ルーフバルコニー、エレベーター、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、駐輪場あり、初期費用カード決済可、住まい探し特典あり、当物件は■仲介手数料【0円】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■初期費用（全額、又は一部）の分割払いを、喜んでお受けいたします。■ペット飼育時、敷金積増1ヶ月/SOHO相談可（詳細はお問い合わせください）/室内清掃費用借主負担（退去時）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),空無,65戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の50％（初回保証料）2年目以降は1万円/年（更新料）未加入の場合は敷金積増1ヶ月,要,管理員：巡回,空家,即時,0139205-0046438,仲介,2024/01/26,2024/03/19,https://www.homes.co.jp/chintai/room/49642dd3bb11414082b1bdf865a738b582ebe8a5/
14万円,"10,000円",1ヶ月/無,-/-,2021年6月(築3年),"1K ( キッチン
洋室 7.2帖 )",北,25.7㎡,事務所可、ペット相談、保証人不要、即入居可、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、シューズボックス、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、駐車場あり、バイク置き場あり、駐輪場あり、初期費用カード決済可、当物件は■仲介手数料【0円】でご紹介いたします。■「高級賃貸」に精通した専門スタッフがご対応いたします。■現地、又は最寄り駅「お待合わせ」にてご案内いたします。■駆付けサポート24（2年）16500円/ルームクリーニング費用借主負担（退去時）/ペット飼育時敷金積増1ヶ月/SOHO相談可（詳細はお問い合わせください）/短期解約時、違約金が発生する場合がございます。,RC(鉄筋コンクリート),"空有 44,000円(税込)",65戸,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：貸主指定会社保証会社利用料：月額賃料等の50％（初回保証料）2年目以降は1万円/年（更新料）未加入の場合は敷金積増1ヶ月,要,管理員：巡回,空家,即時,0139204-0046142,仲介,2024/03/20,2024/03/20,https://www.homes.co.jp/chintai/room/6484001ad0afc6b64a4e25f78388182e51198f23/
10万円,"5,500円",無/1ヶ月,-/-,2010年3月(築15年),"1K ( 洋室 7.9帖
キッチン )",南西,27.8㎡,角部屋、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、BS対応、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、エレベーター、宅配ボックス、駐輪場あり、家賃・初期費用カード決済可、住まい探し特典あり、告知事項あり／火災保険要加入／更新事務手数料22000円／収納手数料170円（月額）／24時間サポート費用330円（月額）／鍵セット費3300円　月額(町内会費　200円),SRC(鉄骨鉄筋コンクリート),無,-,-,2年間,-,"室内清掃費用：45,000円",加入要保証会社：ハウスリーブ保証会社利用料：　契約時保証委託料：22，000円／月額保証委託料：賃料総額の2．2％又は5．5％,要,-,-,2024年05月 中旬,3701167-0265363,仲介,2024/03/15,2024/03/20,https://www.homes.co.jp/chintai/room/7b4a573d7c42f1bb642ef426b243c26b9402da10/
9.66万円,"8,400円",1ヶ月/1ヶ月,-/-,2012年3月(築13年),"1K ( 洋室 7帖
キッチン 2帖 )",東,25.81㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ペット不可、ルームシェア不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、バイク置き場あり、駐輪場あり、分譲賃貸、ZOOM契約・オンライン内見可能当社管理物件なのでお部屋探し〜入居後対応まで安心当社へお問い合わせください,RC(鉄筋コンクリート),無,25戸,-,2年間,新賃料の1.5ヶ月分,"仲介手数料：106,260円、24時間安心サポート：16,500円、鍵交換代：35,200円、消火剤：5,500円",加入要保証会社：エポスカード保証会社利用料：初回保証委託料総賃料×50％月々総賃料×1．4％,要,管理員：巡回,居住中,2024年05月 中旬,0117815-0038517,専任媒介,2024/03/20,2024/03/20,https://www.homes.co.jp/chintai/room/0e8c0274251aa686f50ad8660264720ac7092a59/
9.7万円,"5,000円",1ヶ月/1ヶ月,-/-,2011年6月(築13年),"1K ( 洋室 8.5帖
キッチン 4.6帖 )",南,30.06㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、床下収納、ウォークインクローゼット、クローゼット、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、南面バルコニー、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。めやす賃料￥106041(賃料、共益費、管理費、敷引金、礼金、更新料を含み、賃料等条件の改定がないものと仮定して4年間賃借した場合の1ヶ月当りの金額。)　Bフレッツ導入済　水商売・バイク・石油系暖房器具不可　旭化成へーベルメゾン　退室時クリーニング費用借主負担（44000円）,ALC造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：44,000円、My Concier Club/2年間：15,000円",加入要保証会社：オリコフォレントインシュア保証会社利用料：　オリコフォレントインシュア：初回保証料　個人：月額支払額の50％、法人：月額支払額の100％・継続保証料　10，000円／年,要,-,賃貸中,2024年04月,0127175-0083305,専任媒介★,2024/03/05,2024/03/21,https://www.homes.co.jp/chintai/room/3ed977538cef8003866100633604238229cc65d8/
17.6万円,"15,000円",無/1ヶ月,-/-,2016年9月(築8年),"1LDK ( リビングダイニングキッチン 10.4帖
洋室 5.3帖 )",西,40.6㎡,角部屋、二人入居可、ペット相談、ガスコンロ設置済、コンロ二口、システムキッチン、カウンターキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、温水洗浄便座、浴室乾燥機、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、エレベーター、ごみ出し24時間OK、宅配ボックス、分譲賃貸、住まい探し特典あり、解約予告2ヶ月前　短期解約違約金：1年未満解約で総賃料の1ヶ月分　ペット：敷金プラス1ヶ月/償却&初回保証料+20％　水商売の方：保証会社+保証人＋契約時ルームクリーニング費用必須　鍵交換（任意）：27500円（税込）,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"室内清掃費用：49,500円、契約事務手数料：11,000円",加入要保証会社利用料：　初回契約時：40％、月額：2，700円、※月額保証に保険、駆けつけ費用含む※外国籍の場合初回保証料80％＋10，800円年毎10，800円＋月額保証料2，700円,要,-,居住中,2024年05月 下旬,0132062-0270322,仲介,2024/03/07,2024/03/20,https://www.homes.co.jp/chintai/room/fa84589ad3b0db9f915100e9399f6bf57f9352e6/
12.5万円,"15,000円",無/1ヶ月,-/-,2016年9月(築8年),1K,西,25.56㎡,角部屋、楽器不可、二人入居可、ペット可、ルームシェア可、保証人不要、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、全居室収納、クローゼット、シューズボックス、インターネット対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、全室フローリング、タイル貼り、エレベーター、ごみ出し24時間OK、宅配ボックス、耐震構造、バイク置き場あり、駐輪場あり、初期費用カード決済可、デザイナーズ、分譲賃貸、住まい探し特典あり、口座振替手数料/月:660円 当店は都内を中心に20000戸以上の管理物件を保有する株式会社アンビショングループ直営店です。人気のデザイナーズや高級分譲マンションなどペット飼育可能物件情報や、嬉しいインターネット使用料無料物件・敷金0ヶ月礼金0ヶ月物件のお問い合わせは、東京のお部屋探し、賃貸専門のアンビションエージェンシーへ。■短期解約違約金1年未満の解約時、総賃料の1ヶ月分,RC(鉄筋コンクリート),-,39戸,-,2年間,新賃料の1.5ヶ月分,"鍵交換費用：22,000円、室内清掃費用：55,000円、入居中サポート料：21,450円、室内抗菌処理代：17,600円、事務手数料：11,000円",加入要保証会社：その他保証会社利用料：0.50ヶ月 初回保証料総賃料の50％　年次1万円の更新料,要,管理員：巡回,居住中,相談,0142471-0029800,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/c70ce190384d9d5082b320ef8febc0d30c758425/
12.4万円,"15,000円",無/1ヶ月,-/-,2016年10月(築8年),"1K ( 洋室 8.1帖
キッチン )",西,25.56㎡,楽器不可、事務所不可、二人入居可、ペット可、保証人要、ガスコンロ設置済、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、タイル貼り、エレベーター、宅配ボックス、デザイナーズ、分譲賃貸、住まい探し特典あり、解約予告2ヶ月前/更新事務手数料22000円/短期解約違約金あり/ペット飼育条件あり/指定電力案内有り/駐輪場空き要確認　敷金積み増し:ペット飼育1ヶ月。除菌消臭代:17600円。,RC(鉄筋コンクリート),無,-,-,-,新賃料の1.5ヶ月分,"鍵交換費用：22,000円、室内清掃費用：55,000円、火災保険：23,000円、事務費：11,000円、24時間緊急対応料金：21,450円",加入要保証会社利用料：初回保証委託料:緊急連絡先有りの場合は賃料等の50%/連帯保証人有りの場合は賃料等の35%,要,-,居住中,2024年04月 下旬,0120696-0420669,仲介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/21aaaa95b8fe4fbe85975e8e497cf0e595c08290/
10.7万円,"6,000円",1ヶ月/1ヶ月,-/-,2010年2月(築15年),"1K ( キッチン 2帖
洋室 10.2帖 )",北東,30.7㎡,保証人不要、IHコンロ、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、TVモニタ付インターホン、ディンプルキー、エアコン、クローゼット、シューズボックス、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、全室フローリング、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、★最適な物件に出会える様、全力でサポート致します★ＷＥＢ相談・ＷＥＢ内見・ＩＴ重説に対応。初期費用（一部）クレジット決済対応。退去時の室内清掃費用は借主負担　短期解約時違約金有,RC(鉄筋コンクリート),無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、抗菌施工費：16,500円、防災セット：12,000円、リブネスあんしんサポート/月：880円",加入要保証会社：その他保証会社利用料：0.30ヶ月 初回保証料：月総支払額の30％　月次保証料：月総支払額の1％　/エポスカード,要,管理員：巡回,居住中,2024年04月 中旬,0145250-0168524,一般媒介,2024/03/06,2024/03/20,https://www.homes.co.jp/chintai/room/29697d7d7726ede8b6fe3abc5e61d273d5db3fe1/
15.2万円,"7,000円",1ヶ月/1.5ヶ月,-/-,2024年3月(新築),1LDK,南東,48.18㎡,角部屋、二人入居可、IHコンロ、コンロ三口、システムキッチン、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、防犯（雨戸）シャッター、エアコン、ウォークインクローゼット、全居室収納、クローゼット、シューズボックス、CATV、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、室内洗濯物干し、全室フローリング、タイル貼り、ごみ出し24時間OK、宅配ボックス、耐震構造、駐輪場あり、初期費用カード決済可、住まい探し特典あり、３０分以内のご返信を心掛けて出来る限りお待たせすることなく、お客様にとってストレスフリーな手続き進行、ご提案を行わせていただきます。手続き開始後のケアもしっかりと行わせていただきます。都内全域のすべての物件をまとめてご紹介できます。複数検討する際の適切なアドバイスが可能なスタッフが対応させていただきますので、気になる事がございましたらなんでもお気軽にご相談下さいませ。,鉄骨造,-,-,-,2年間,新賃料の1.1ヶ月分,"初回事務手数料：33,000円、シャーメゾンライフサポート24/月：880円",加入要保証会社利用料：詳細はお問い合わせください。,要,管理員：巡回,未完成,2024年03月 下旬,0133711-0074582,仲介,2024/03/18,2024/03/19,https://www.homes.co.jp/chintai/room/d9d3bd38c45a8c33edd75c7b99682cd66daa93dc/
14.5万円,"5,000円",14.5万円/14.5万円,-/-,2017年11月(築7年),1LDK,東,41.2㎡,二人入居可、ルームシェア可、保証人不要、ガスコンロ設置済、コンロ三口、システムキッチン、給湯、バス・トイレ別、追焚機能、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、オートロック、TVモニタ付インターホン、エアコン、クローゼット、BS対応、光ファイバー、都市ガス、フローリング、バルコニー、洗濯機置場あり、宅配ボックス、駐輪場あり、住まい探し特典あり、♪当店は口コミ評価☆4以上の店舗です。お気軽にお問合せください！♪【グーグル口コミページ：https://onl.tw/wNGFCmR】,鉄骨造,無,8戸,-,2年間,"145,000円","仲介手数料：79,750円、消毒料：16,500円、入居安心サービス料：16,500円、駐車場紹介料：27,000円",加入要保証会社：日本セーフティー株式会社保証会社利用料：（初回保証料）月額総賃料の50％　更新保証料10000円,要,-,賃貸中,2024年04月 上旬,0125509-0012012,一般媒介,2024/02/25,2024/03/20,https://www.homes.co.jp/chintai/room/e00b423ccd9f805523ae49963ef2ae2591275221/
7.7万円,"6,000円",1ヶ月/無,-/-,2014年7月(築10年),ワンルーム ( 洋室 6.4帖 ),北東,19.58㎡,保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、インターネット対応、インターネット使用料無料、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、初期費用カード決済可、デザイナーズ、☆初期費用クレジット決済可能☆オンライン内見・契約可能☆ネット掲載物件一括ご紹介可能☆条件交渉や審査のご相談等お気軽にお問い合わせください！電話番号03ー6910−0383※短期解約違約金有り（詳細はお問い合わせください）,木造,"近隣 44,000円(税込) 物件からの距離250m",-,-,2年間,新賃料の1ヶ月分,"仲介手数料：84,700円、室内清掃費用：44,000円、サポート24：22,000円",加入要保証会社利用料：初回総賃料50％・月1％ｏｒ年1万,要,管理員：巡回、管理形態：全部委託,居住中,相談,0146199-0011426,仲介,2024/03/09,2024/03/16,https://www.homes.co.jp/chintai/room/919733b24333ccd6a45c360fc40b2a823c008a09/
10万円,"7,000円",1ヶ月/1ヶ月,-/-,2011年2月(築14年),"1K ( 洋室 7.4帖
キッチン 2.1帖 )",北西,24.75㎡,楽器不可、ペット不可、IHコンロ、コンロ二口、専用バス、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、オートバス、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、インターネット対応、公営水道、下水、フローリング、バルコニー、室内洗濯機置場、宅配ボックス、駐輪場あり、住まい探し特典あり、口座振替手数料110円(月額)　お車でご案内いたします。ご来店お待ちしております。,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：41,800円",加入要保証会社利用料：　初回保証料：月額賃料合計の50％　更新保証料：10000円／年,要,-,居住中,2024年05月 下旬,0128814-0221393,仲介,2024/03/15,2024/03/21,https://www.homes.co.jp/chintai/room/0c71ecf433b1ef6f0337637a623084c2bf6b7f38/
18万円,"12,000円",1ヶ月/2ヶ月,-/-,2011年2月(築14年),"2LDK ( リビングダイニングキッチン 13.6帖
洋室 8.5帖
洋室 4.4帖 )",南,63.47㎡,角部屋、二人入居可、保証人不要、IHコンロ、コンロ三口、システムキッチン、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、浴室暖房、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、ウォークインクローゼット、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、南面バルコニー、全室フローリング、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、【赤羽店周辺のお部屋探しはタウンハウジング赤羽店にお任せください】信用と実績の創業45周年！赤羽駅北改札東口徒歩3分のＬａｌａガーデン商店街沿いにございます。赤羽駅を中心に1都3県136店舗100，000件以上の情報量とお客様のニーズにお応えするお部屋探しはタウンハウジング赤羽店へ！！,RC(鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円",加入要保証会社：その他保証会社利用料：初回保証委託料（最低15，000円）：月額賃料等の50％、　2年目以降：10，000円／年,要,-,居住中,2024年05月 下旬,0005009-0233917,仲介,2024/03/12,2024/03/20,https://www.homes.co.jp/chintai/room/6cd6a0a50a647522feed9680af1732fde798720a/
9.5万円,"4,000円",無/1ヶ月,-/-,2012年9月(築12年),"1K ( キッチン 1.8帖
洋室 8.4帖 )",西,26.08㎡,楽器不可、事務所不可、二人入居不可、ペット不可、保証人不要、ガスコンロ設置済、コンロ二口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、セキュリティ会社加入済、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、BS対応、インターネット対応、公営水道、都市ガス、下水、フローリング、バルコニー、室内洗濯機置場、照明器具付き、駐輪場あり、初期費用カード決済可、住まい探し特典あり、お問い合わせは上野駅徒歩1分のアップスタイルまで☆水曜日も元気に営業☆初めての一人暮らしから法人契約まで幅広くご対応致します♪初期費用分割・クレジット決済可能！,鉄骨造,-,14戸,-,2年間,新賃料の1ヶ月分,"仲介手数料：104,500円、鍵交換費用：22,000円、退去時クリーニング費：36,300円、室内消毒代：16,500円、リブリクラブ会員費（2年毎）：7,700円",加入要保証会社利用料：　月額総賃料の100％要。,要,管理員：巡回,居住中,2024年05月 下旬,0111440-0143917,仲介,2024/03/14,2024/03/21,https://www.homes.co.jp/chintai/room/5c57debc7c7a10f41e9a5ab6ceed8f35fb898905/
11.3万円,"5,000円",11.3万円/11.3万円,-/-,2010年10月(築14年),ワンルーム ( 洋室 12.9帖 ),東,30.97㎡,ペット不可、保証人不要、コンロ二口、システムキッチン、給湯、専用バス、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CS対応、BS対応、光ファイバー、都市ガス、フローリング、バルコニー、室内洗濯機置場、全室フローリング、タイル貼り、エレベーター、宅配ボックス、バイク置き場あり、駐輪場あり、お部屋の詳細はどんなことでもお問い合わせください！,RC(鉄筋コンクリート),無,77戸,定期借家,3年間,-,"鍵交換費用：27,500円、鍵交換費用：16,200円",加入要保証会社：その他保証会社利用料：保証人代行会社 SBIギャランティ賃貸保証料 40％保証人代行詳細 初回保証料月額総支払額の40％年間保証料8、000円,要,-,空家,相談,0005010-0531589,仲介,2024/03/10,2024/03/20,https://www.homes.co.jp/chintai/room/69faf7b9b471fbbe0759acd52555ca2c283e2b8b/
12.2万円,"5,000円",1ヶ月/1ヶ月,-/-,2012年11月(築12年),"1K ( キッチン 2.5帖
洋室 7帖 )",南西,28.03㎡,保証人不要、IHコンロ、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、シャワー、シャワー付洗面化粧台、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、TVモニタ付インターホン、エアコン、クローゼット、シューズボックス、CATV、CS対応、BS対応、インターネット対応、都市ガス、フローリング、バルコニー、室内洗濯機置場、24時間換気システム、全室フローリング、タイル貼り、エレベーター、宅配ボックス、駐輪場あり、初期費用カード決済可、分譲賃貸、お問合せはタウンハウジング池袋西口店03-5992-4433までご連絡ください！Web予約も可能です！,SRC(鉄骨鉄筋コンクリート),-,-,-,2年間,新賃料の1ヶ月分,"抗菌施工費：16,500円、防災セット：12,000円",加入要保証会社：その他保証会社利用料：0.30ヶ月 30％／初回:月額支払総額の30％　月額:月額支払総額の1％／エポス,要,-,居住中,2024年04月 下旬,0005017-0169223,仲介,2024/03/18,2024/03/20,https://www.homes.co.jp/chintai/room/fbe9ad70b7739ddb2ed32599e1a9c90a52ada81e/
12.4万円,"15,000円",無/無,-/-,2012年9月(築12年),1K,-,25.75㎡,保証人不要、システムキッチン、給湯、専用トイレ、バス・トイレ別、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートロック、防犯カメラ、エアコン、クローゼット、シューズボックス、インターネット対応、都市ガス、バルコニー、室内洗濯機置場、24時間換気システム、エレベーター、バイク置き場あり、駐輪場あり、分譲賃貸、住まい探し特典あり、こちらの物件は、来店不要対応物件です。チャットでの相談や、オンラインでの内見に対応しています。また、IT重説を取り入れておりますので、契約までも全て来店不要で完結出来ます。詳細はお問い合わせください。,SRC(鉄骨鉄筋コンクリート),空無,-,-,2年間,"124,000円",-,加入要保証会社：その他保証会社利用料：賃料と管理費の50％,要,-,居住中,相談,0105441-0171014,仲介,2024/03/03,2024/03/20,https://www.homes.co.jp/chintai/room/85e46fc979387a74828a03c5d31ebcfb9cd93858/
14.5万円,"5,000円",1ヶ月/1ヶ月,-/-,2022年6月(築2年),"1LDK ( 洋室 6.2帖
リビングダイニングキッチン 9.3帖
ロフト5.3帖 )",南東,38.16㎡,楽器不可、二人入居可、ペット不可、即入居可、IHコンロ、コンロ二口、システムキッチン、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、洗面所独立、TVモニタ付インターホン、エアコン、シューズボックス、インターネット対応、公営水道、都市ガス、下水、メゾネット、フローリング、バルコニー、室内洗濯機置場、宅配ボックス、駐輪場あり、住まい探し特典あり、お車でご案内します。お気軽にお問い合わせください。,木造,-,-,-,2年間,新賃料の1ヶ月分,-,利用可保証会社：いえらぶ安心保証保証会社利用料：　　初回：月額賃料合計の50％（最低保証料25，000円）1年更新時：10，000円　毎月集送金手数料：825円,要,-,空家,即時,0132062-0271598,一般媒介,2024/03/10,2024/03/21,https://www.homes.co.jp/chintai/room/2b5115c38c824c65c648a7f522beb8a628a339d2/
12.9万円,"5,500円",無/1ヶ月,-/-,2017年5月(築7年),"1LDK ( リビングダイニングキッチン
洋室 )",東,41.3㎡,角部屋、保証人不要、即入居可、IHコンロ、システムキッチン、カウンターキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、温水洗浄便座、浴室乾燥機、洗面所独立、オートバス、TVモニタ付インターホン、エアコン、クローゼット、CATV、光ファイバー、公営水道、都市ガス、下水、バルコニー、室内洗濯機置場、照明器具付き、24時間換気システム、初期費用カード決済可、住まい探し特典あり、当物件はご予約の上ご来店いただいたお客様限定でクレジット決済可能です。退去時室内清掃および原状回復費用は借主負担です。バス・トイレ・洗面台セパレートで浴室乾燥機や温水洗浄便座など水回り設備充実。,木造,"近隣 30,000円(税込) 物件からの距離500m",-,-,2年間,-,"鍵交換費用：16,500円、室内清掃費用：49,500円、環境維持費　月額：550円",加入要保証会社：詳細はお問い合わせください。保証会社利用料：初回保証料　賃料+管理費（共益費）等120％,要,-,空家,即時,0122160-0066655,仲介,2024/03/11,2024/03/18,https://www.homes.co.jp/chintai/room/ac4811243965f248fd061565989542c669537227/
9.7万円,"5,000円",1ヶ月/1ヶ月,-/-,2011年6月(築13年),"1K ( 洋室 8.5帖
キッチン 4.6帖 )",南,30.06㎡,角部屋、楽器不可、事務所不可、二人入居不可、単身者限定、ルームシェア不可、ガスコンロ設置済、コンロ二口、専用バス、専用トイレ、バス・トイレ別、追焚機能、シャワー、浴室乾燥機、洗面所独立、オートロック、TVモニタ付インターホン、エアコン、床下収納、ウォークインクローゼット、クローゼット、BS対応、光ファイバー、公営水道、都市ガス、下水、フローリング、バルコニー、南面バルコニー、駐輪場あり、住まい探し特典あり、オンライン内見対応可　オーナー様から、直接、ご依頼を受けた物件です。お電話頂けると、お話が早く進みます。めやす賃料￥106041(賃料、共益費、管理費、敷引金、礼金、更新料を含み、賃料等条件の改定がないものと仮定して4年間賃借した場合の1ヶ月当りの金額。)　Bフレッツ導入済　水商売・バイク・石油系暖房器具不可　旭化成へーベルメゾン　退室時クリーニング費用借主負担（44000円）,ALC造,無,-,-,2年間,新賃料の1ヶ月分,"鍵交換費用：22,000円、室内清掃費用：44,000円、My Concier Club/2年間：15,000円",加入要保証会社：オリコフォレントインシュア保証会社利用料：　オリコフォレントインシュア：初回保証料　個人：月額支払額の50％、法人：月額支払額の100％・継続保証料　10，000円／年,要,-,賃貸中,2024年04月,0100459-0156173,専任媒介★,2024/03/05,2024/03/21,https://www.homes.co.jp/chintai/room/ac972ed82694db6c309841936d8fc18b0bc7e803/
12.9万円,"7,000円",無/1ヶ月,-/-,2017年9月(築7年),"1LDK ( リビングダイニングキッチン 10.1帖
洋室 4.5帖 )",-,35.18㎡,角部屋、二人入居可、保証人不要、コンロ三口、システムキッチン、給湯、専用バス、専用トイレ、バス・トイレ別、温水洗浄便座、浴室乾燥機、洗面所独立、TVモニタ付インターホン、エアコン、シューズボックス、インターネット対応、都市ガス、フローリング、室内洗濯機置場、初期費用カード決済可、住まい探し特典あり、ルームクリーニング代：49500円。,軽量鉄骨造,-,-,-,2年間,新賃料の1ヶ月分,-,加入要保証会社：その他保証会社利用料：初回35000円　月額総賃料の1％プラス800円,要,-,居住中,2024年03月 下旬,0145885-0026365,仲介,2024/02/17,2024/03/20,https://www.homes.co.jp/chintai/room/21380fb9fcf2c17c1f8b932d5e5d2dcc5bb3c16b/
